Date,ha_e_AllUnc_mean,ha_w_AllUnc_ba_mean
2000-09-14,2377.484520604301,2834.019624629476
2000-09-15,2487.1149192061903,3077.5961129618518
2000-09-16,2546.00532885002,3272.518475909114
2000-09-17,2310.7555521099666,3170.3088033765625
2000-09-18,2132.651939535637,3131.949986952036
2000-09-19,1963.9258302182736,3286.225610488263
2000-09-20,1879.7109449301227,3227.5501606757093
2000-09-21,1817.341360025334,3273.7027097567966
2000-09-22,1742.4776739606416,3291.4882292516745
2000-09-23,1794.5879074199845,3230.6458278083633
2000-09-24,1771.5035041474714,3062.8562045812746
2000-09-25,1803.8316792020876,2883.479041302337
2000-09-26,1722.846424154647,2762.9864645104462
2000-09-27,1534.3893986883209,2714.1188903862912
2000-09-28,1436.1432912295074,2667.7160470974045
2000-09-29,1329.4545589989539,2682.869914466743
2000-09-30,1108.185662008869,2783.116294601468
2001-06-01,1695.290680762251,5402.0267635281625
2001-06-02,2294.58939692802,5771.038895998636
2001-06-03,2749.467259408353,5870.625863582472
2001-06-04,3067.617256204318,6065.373649166963
2001-06-05,2897.086061745468,5601.509615912387
2001-06-06,2335.8453932670323,4887.28132944756
2001-06-07,1962.7859483747377,4193.24358534009
2001-06-08,2059.7875292116546,4180.325004346185
2001-06-09,2103.37538672695,4202.783749231768
2001-06-10,2153.3988153557434,4344.085899385315
2001-06-11,2276.4287219765943,4775.271476525305
2001-06-12,2203.2638132365337,4771.058810485829
2001-06-13,2450.1402091104965,5134.417987497105
2001-06-14,2492.4151933348962,5258.979419827777
2001-06-15,2352.741378154958,5444.039744789316
2001-06-16,2416.273424983747,5838.592942312814
2001-06-17,2718.668196365592,6587.9169785805425
2001-06-18,3069.271715688601,7399.249763489509
2001-06-19,3436.272905761026,8550.16608696337
2001-06-20,3753.816639795633,9614.276493811156
2001-06-21,4117.226917080068,10481.547483545264
2001-06-22,4510.688945858389,11109.849144809958
2001-06-23,4732.6425350107875,11607.21260580383
2001-06-24,4887.6215375119855,12304.917371406955
2001-06-25,4841.661371530966,12804.57240269802
2001-06-26,4885.4733050711775,13064.036638083782
2001-06-27,4807.054427079857,13705.257458556644
2001-06-28,4956.52151227514,13951.199756607091
2001-06-29,5052.3253025089925,14071.023210583937
2001-06-30,5209.703325117028,13422.740394211156
2001-07-01,5400.238590431059,13177.706088639407
2001-07-02,5440.2205415781555,13342.168141877568
2001-07-03,5459.7711761162545,13622.33802686293
2001-07-04,5611.310438324473,13736.446391018395
2001-07-05,5679.200410482497,14213.430433733296
2001-07-06,5930.533009065714,14051.203773293253
2001-07-07,6000.60103747631,13944.286717298859
2001-07-08,6133.255373236914,14154.745745780649
2001-07-09,6143.949807836581,14197.645251193577
2001-07-10,6188.07756977436,13866.824026276841
2001-07-11,6093.131184096225,13178.945862905768
2001-07-12,5815.372797082373,12361.607568756064
2001-07-13,5650.371572937978,11768.338503067524
2001-07-14,5534.991491168037,10757.559835241249
2001-07-15,5444.897249558617,10299.554396833348
2001-07-16,5529.363835324091,10782.376428634798
2001-07-17,5325.024509944562,10828.614071115118
2001-07-18,5304.055762102589,10549.469918370423
2001-07-19,5247.319198282051,10520.714689053428
2001-07-20,5337.917884481479,10750.701664828162
2001-07-21,5423.212389251158,10934.215354579459
2001-07-22,5536.4534459876995,10576.821825443674
2001-07-23,5438.275455187359,10689.948858978058
2001-07-24,5360.033802713486,10884.60725099868
2001-07-25,5346.236592465318,10978.48079689568
2001-07-26,5109.832324685852,10296.775773756106
2001-07-27,4981.82261483497,9666.96174775307
2001-07-28,5000.188515523125,9852.3289262514
2001-07-29,5059.522797024498,9726.394151738254
2001-07-30,5118.568011147645,8991.85617672673
2001-07-31,5110.5676384249955,8645.87929298803
2001-08-01,5214.597649661397,8744.8248894822409
2001-08-02,5209.0549176135055,8810.73684744426
2001-08-03,4828.660692758122,8584.023171877494
2001-08-04,4333.01885165165,8158.559148276046
2001-08-05,4124.02914254217,8100.190909813378
2001-08-06,4117.912946538193,8305.439536007589
2001-08-07,4144.28636213532,8111.094875144851
2001-08-08,4089.585722532977,7993.6723034822635
2001-08-09,4236.530670981226,7628.677789460404
2001-08-10,4270.8664566460975,7564.865483612401
2001-08-11,4297.421779743702,7379.9249666183505
2001-08-12,4295.690816403853,7145.512033742865
2001-08-13,4337.577517676282,7038.629904813334
2001-08-14,4373.488371463694,6664.521758251787
2001-08-15,4588.254918143573,6937.706721714627
2001-08-16,4770.312651026814,7188.643612359537
2001-08-17,4891.062778287366,6645.751015982131
2001-08-18,4902.805204065212,6444.970227937435
2001-08-19,4943.421421359661,5769.487803010166
2001-08-20,4930.747897005864,5544.144119401228
2001-08-21,4971.516931352916,5657.712581387607
2001-08-22,5004.914595547777,6090.050448553061
2001-08-23,5095.131726784479,6211.933336348263
2001-08-24,4997.971534088602,6373.966129048822
2001-08-25,5167.775298069895,6425.332525675338
2001-08-26,5087.495444443157,6560.5205831469
2001-08-27,5159.118535702244,6544.534131033102
2001-08-28,5213.851171841961,6673.830842035698
2001-08-29,5334.071848324681,6919.954810797922
2001-08-30,5179.996381335119,7061.183759274706
2001-08-31,5016.477470669327,6873.219090936385
2001-09-01,4656.227123248669,6629.8761094296915
2001-09-02,4528.417143218761,6245.093117763532
2001-09-03,4339.691976888725,5561.943744861302
2001-09-04,4261.54210276306,5283.926757704102
2001-09-05,4282.115850074316,5215.364212182491
2001-09-06,4376.529557960246,5781.293237494711
2001-09-07,4361.004213877462,5741.139267361925
2001-09-08,4225.8754472256505,5235.386666307
2001-09-09,4129.641530739595,4862.92076897467
2001-09-10,4002.290942085186,4576.363776133185
2001-09-11,3801.8694381993323,4777.129417026129
2001-09-12,3681.3394268653183,4840.027503599172
2001-09-13,3476.6454853168075,5094.895542436806
2001-09-14,2761.7594389839696,4987.699907370162
2001-09-15,2430.5952546709823,4896.148629161012
2001-09-16,2481.576393274756,5087.759590085361
2001-09-17,2551.3147698207636,5565.502617143994
2001-09-18,2507.4051002185934,5575.380345176145
2001-09-19,2344.330077846876,5530.32923671371
2001-09-20,2309.1715249162594,5499.381534382243
2001-09-21,2387.7993966995095,5692.400234536134
2001-09-22,2597.2180922887283,5703.62265967142
2001-09-23,2711.1261302111475,6172.719517555833
2001-09-24,2817.384708130534,6356.163395703072
2001-09-25,3032.934906039248,6610.495679408325
2001-09-26,2593.5929680049067,6095.246073233908
2001-09-27,2476.441989774709,6033.113399243691
2001-09-28,2386.065207051255,6094.557220758982
2001-09-29,2280.800852870077,6109.456001424179
2001-09-30,1976.0979554659657,5895.127127654597
2002-06-01,1513.1843704414775,7924.826750524381
2002-06-02,1470.2574025994059,8424.489034357763
2002-06-03,1491.9815884407833,9037.098216670847
2002-06-04,1578.751451066065,8921.62983717425
2002-06-05,1679.9065363603424,9391.314656290886
2002-06-06,1353.995004146149,9164.100430887689
2002-06-07,1876.7805416102167,9701.881002992366
2002-06-08,2577.2006515362914,10170.024736468418
2002-06-09,3090.739118143271,10528.739740868521
2002-06-10,3020.0878200864004,10369.882781048844
2002-06-11,2517.8978203384663,10218.257666338837
2002-06-12,2295.929349774852,9874.481285663429
2002-06-13,1833.1847562578196,10235.891832246374
2002-06-14,2053.635138178929,10831.366637651503
2002-06-15,2733.506968235533,10950.346463451087
2002-06-16,2987.3930257688216,10908.588378750477
2002-06-17,3235.3818404259296,10912.302729333283
2002-06-18,3361.565083230126,11308.257250342445
2002-06-19,3336.8295086480225,11702.163420207518
2002-06-20,3277.83531549517,11950.823229761105
2002-06-21,3196.6753618602675,11876.875447463328
2002-06-22,2936.3309065304384,12337.055730205628
2002-06-23,2759.9668372558517,12221.206395649551
2002-06-24,2908.83681396256,13010.342481742608
2002-06-25,3108.3118080693853,13090.206965656196
2002-06-26,3180.6033605182333,13661.521565874044
2002-06-27,3245.2068769197404,13611.034841885925
2002-06-28,2897.585688653246,12762.298096307122
2002-06-29,2817.5288152960916,12643.136132015323
2002-06-30,2395.6186189177142,12469.578374834131
2002-07-01,1961.9100873322063,12372.232778129612
2002-07-02,1882.7316381399235,12310.877489739405
2002-07-03,1876.9552511238153,12337.573343588501
2002-07-04,1925.8898651490488,12231.031578103168
2002-07-05,2339.3926030257517,12611.292396662937
2002-07-06,2899.1697073799337,12643.395466999864
2002-07-07,3220.09848532204,12934.176808597584
2002-07-08,3031.8911037864905,12961.235617320972
2002-07-09,2572.7285248434064,13058.891894353315
2002-07-10,2565.053404206301,13153.475601396212
2002-07-11,2710.542248332802,13330.962884934215
2002-07-12,2898.351787147769,13574.522153749693
2002-07-13,3166.4559144665973,13678.955357530993
2002-07-14,3427.918525756703,13934.605920303276
2002-07-15,3421.811508385113,13857.032763220046
2002-07-16,3603.203576832454,13641.404681707443
2002-07-17,3628.3746039700322,13682.280396353877
2002-07-18,3699.300698041663,13618.394127135996
2002-07-19,3868.185087194724,13544.569186114191
2002-07-20,4148.55013130228,13450.748063878853
2002-07-21,4486.216048916355,13560.555146932089
2002-07-22,4746.043459100686,13480.16207267003
2002-07-23,4996.346425924338,13636.781705278478
2002-07-24,5184.106097248053,13944.019627304258
2002-07-25,5343.838735749322,13637.694004090827
2002-07-26,5429.3367388005,12991.24817909004
2002-07-27,5396.37432905213,12792.497232149351
2002-07-28,5345.399383347247,12239.617557487787
2002-07-29,5218.085043839417,11338.240022322578
2002-07-30,4992.888373402154,10587.650290446882
2002-07-31,4989.641380223867,10302.63460705524
2002-08-01,5090.502969540888,9997.168164849783
2002-08-02,4979.385074411583,9772.763633414545
2002-08-03,4869.811593329225,9736.523637480595
2002-08-04,4739.443225924203,9438.974984425178
2002-08-05,4540.8519937179835,9397.89653711023
2002-08-06,4474.667981558116,9352.589001002003
2002-08-07,4573.9168944269,9435.606804360457
2002-08-08,4617.285761303124,9815.67496026291
2002-08-09,4742.1239646097,9610.693751438585
2002-08-10,4321.90629245039,9278.600563422362
2002-08-11,3668.427370369909,8089.919180976132
2002-08-12,3298.0369053470718,7610.672992848871
2002-08-13,3103.2521980078777,7136.343372031149
2002-08-14,3004.921983943706,6601.546860630545
2002-08-15,2899.094657252454,6060.661243969556
2002-08-16,2773.3438025391597,5920.826216325611
2002-08-17,2606.266115563265,5814.385544862831
2002-08-18,2631.845201022353,5903.056436743691
2002-08-19,2716.358978545274,6105.758295206853
2002-08-20,2861.2574824453736,6132.475943008643
2002-08-21,3070.029257705808,6303.086742845373
2002-08-22,3229.9001469597865,6416.421455831288
2002-08-23,3252.5035277044067,6772.12398075658
2002-08-24,3433.172077691304,7016.15324021619
2002-08-25,3609.407514485308,7606.8569387918415
2002-08-26,3758.5625665176367,7911.784610955445
2002-08-27,3839.5967554390454,8037.732084960133
2002-08-28,3913.030334332768,8373.56670113574
2002-08-29,3956.4826657018875,8925.244626726659
2002-08-30,4095.7024054338094,9249.04578347573
2002-08-31,3957.1199918922252,9125.31200275652
2002-09-01,3421.4354363872876,8581.73194753193
2002-09-02,2951.2069126620354,7928.532724035315
2002-09-03,2464.8909924258783,7449.11090517601
2002-09-04,2279.213861373535,7082.067062051225
2002-09-05,1981.33144311497,6751.985072525416
2002-09-06,1806.52877133873,6692.043684702814
2002-09-07,1854.190763421146,6412.7511510574195
2002-09-08,1300.8218337387732,5246.353917633198
2002-09-09,1020.3784976810304,4620.990846817051
2002-09-10,890.4858716769395,4297.46266678978
2002-09-11,786.700815349653,4396.245883353944
2002-09-12,821.3060301182487,4565.474873166863
2002-09-13,819.7722942288855,4936.302676979219
2002-09-14,636.5122164172403,4965.319318086876
2002-09-15,663.8684555992954,5083.160755450023
2002-09-16,783.3089073999566,5075.752235920236
2002-09-17,874.4489078938655,5487.593336411732
2002-09-18,975.5656821624063,5790.897204691329
2002-09-19,1021.572137811474,5727.834022552174
2002-09-20,941.8281431686562,5401.110972664546
2002-09-21,934.4199515710326,5588.053392793402
2002-09-22,992.4169729557462,5939.585315892439
2002-09-23,871.2451541846901,5951.907518446413
2002-09-24,507.215384358353,5171.83318308553
2002-09-25,300.14235718192293,4423.473393579282
2002-09-26,169.25252059775772,3833.0682655330106
2002-09-27,170.4389256613891,3137.967372936911
2002-09-28,198.6806948537702,3479.998131108343
2002-09-29,185.3937883904773,3654.912673793717
2002-09-30,169.2626946836567,3937.783767129315
2003-06-01,3523.696429756001,3901.2314244615495
2003-06-02,3559.182161043567,3925.175423454429
2003-06-03,3567.7247092539374,3558.361050791336
2003-06-04,3598.949337092338,3759.8901473127034
2003-06-05,3677.6181942209223,4004.849281268496
2003-06-06,3689.3378241736664,4290.075303205278
2003-06-07,3479.6202755739873,4115.348487916624
2003-06-08,3485.8242901586104,4531.922551455918
2003-06-09,3548.2007494577247,4684.615734035056
2003-06-10,3736.690174155923,5019.26841209804
2003-06-11,3681.8242953544313,5018.539856340311
2003-06-12,3612.9495408512526,4541.076320350963
2003-06-13,3564.6745256383206,4069.418609587056
2003-06-14,3476.7676235605304,4112.263590388929
2003-06-15,3605.339702472229,4144.628358241346
2003-06-16,3699.8259389447007,4631.990941919425
2003-06-17,3768.065043648729,5258.9416431745585
2003-06-18,3807.9424338683307,5801.49685939402
2003-06-19,3850.835302560687,6075.263604319162
2003-06-20,3964.931535099219,6434.5652136834005
2003-06-21,4095.691742633947,7003.345007210841
2003-06-22,4085.679363435404,7683.599349660228
2003-06-23,4132.405080316074,7780.885243137118
2003-06-24,4212.284897250899,8099.655186043613
2003-06-25,4270.926505229371,8308.00416261954
2003-06-26,4262.875084890257,8404.529560376523
2003-06-27,4357.925985786273,8796.262878172489
2003-06-28,4371.573251544463,9046.315918782988
2003-06-29,4353.493220443136,9600.082809080723
2003-06-30,4183.901010581197,9788.39167771413
2003-07-01,3740.8747370413107,8828.859762361726
2003-07-02,3470.89424974212,8294.819858444982
2003-07-03,3520.650280477202,8312.973999448743
2003-07-04,3711.758544505088,8584.961448343229
2003-07-05,3675.8924373606214,8444.184879082688
2003-07-06,3734.560166062986,8193.302850720103
2003-07-07,3684.4640735710827,8014.688339074284
2003-07-08,3699.7017332745136,7721.322422892398
2003-07-09,3742.9003956953625,8146.022088484352
2003-07-10,3833.7778255118033,8164.72199233973
2003-07-11,3976.126616037577,8128.816997354529
2003-07-12,4173.348447017506,8152.0746330869
2003-07-13,4249.323934115329,8746.019700209117
2003-07-14,4211.3035857628,8676.766161292466
2003-07-15,3989.674524278937,8367.486623517776
2003-07-16,3672.993457251783,6740.182704712434
2003-07-17,3738.0977347117223,6546.45133667505
2003-07-18,3842.0752419785513,6968.825409360561
2003-07-19,3945.8736775471743,6930.292066706113
2003-07-20,4005.5578697485103,7092.010134335662
2003-07-21,4047.7857091843402,7066.700985351822
2003-07-22,3920.2557637106847,6679.268504962147
2003-07-23,3926.6302514083386,6049.243985181531
2003-07-24,3849.0574482439984,5697.549489122948
2003-07-25,3836.1146726018433,5846.08883723194
2003-07-26,4040.4886581846645,6068.257846807648
2003-07-27,4161.923182985414,6409.769195191941
2003-07-28,4260.160484300334,6594.95692409711
2003-07-29,4370.585954379461,7278.343365155526
2003-07-30,4457.689487210486,7569.1107358049185
2003-07-31,4543.399637308932,7451.049769804918
2003-08-01,4438.53294198284,7093.100539262763
2003-08-02,4465.597641532241,6993.577059906256
2003-08-03,4460.796327406504,6837.503541322913
2003-08-04,4612.082104684144,6572.209106786245
2003-08-05,4662.495633183321,6202.992249790965
2003-08-06,4709.646503159636,5962.071488086131
2003-08-07,4626.811782504051,5266.523130502934
2003-08-08,4363.558547788593,4510.864211591037
2003-08-09,4384.090255997906,4629.512801418308
2003-08-10,4412.844231980671,4968.905814073871
2003-08-11,4481.695516307934,5155.347417263009
2003-08-12,4534.200454068467,5239.265993538777
2003-08-13,4607.287330776806,5495.72976239031
2003-08-14,4635.6673405740075,5434.077740076358
2003-08-15,4435.121242634789,5198.871904285404
2003-08-16,4037.7625589891827,5104.369209097756
2003-08-17,4064.308069355935,5240.820527557098
2003-08-18,4132.062912868567,5567.6967751658995
2003-08-19,4172.308325130942,5979.693597716557
2003-08-20,4327.707393732766,6347.336679669913
2003-08-21,4398.183374315439,6300.58706043789
2003-08-22,4479.215930829256,6761.133096162835
2003-08-23,4435.8478760917915,7215.75146662402
2003-08-24,4466.918905244975,7444.948821353326
2003-08-25,4506.4050931352285,7545.914467557566
2003-08-26,4455.794243633299,7675.297999241024
2003-08-27,4488.020716273929,8065.147488582745
2003-08-28,4547.245699423076,8178.411640806615
2003-08-29,4413.417957137965,8102.175517527173
2003-08-30,4170.121018104142,7355.641503802571
2003-08-31,3595.4117030297134,6399.569243935132
2003-09-01,2784.2907962668896,4356.685776219228
2003-09-02,2606.2605765484973,4006.705831274833
2003-09-03,2593.9739204458733,4220.906490461017
2003-09-04,2615.7540758312853,4368.340708018906
2003-09-05,2573.0121216349235,4462.750355364914
2003-09-06,2554.7439862063525,4558.58557562856
2003-09-07,2510.7638671868485,4775.582826073597
2003-09-08,2676.063939237986,5069.094671975982
2003-09-09,2738.6922835622136,5434.142292584967
2003-09-10,2756.6417168472144,5735.294227752284
2003-09-11,2775.110715946936,5816.587859012373
2003-09-12,2694.3532590044415,5799.132709365557
2003-09-13,2471.2145783307296,5475.093142770866
2003-09-14,2481.3075442439554,5661.101401704572
2003-09-15,2674.8219585931306,5930.548138092218
2003-09-16,2671.8075620970153,6009.992372017367
2003-09-17,2537.4897014736457,6030.063647976362
2003-09-18,2424.2184309021713,6266.302930476672
2003-09-19,2353.661889691108,6218.156180214619
2003-09-20,2300.1449872597505,6302.523187070686
2003-09-21,2020.0408620166809,6377.806328268937
2003-09-22,1826.7037954223176,5984.236744236965
2003-09-23,1757.9406352904757,6041.59750903359
2003-09-24,1650.5828449712944,6152.590080783922
2003-09-25,1682.2505609020957,6446.179734730824
2003-09-26,1623.5567974827468,6593.352961760671
2003-09-27,1585.0158918782809,6981.156596623345
2003-09-28,1717.373661283784,7277.7814014725145
2003-09-29,1582.7481873712247,6864.937513197288
2003-09-30,1214.516872746377,6384.6460405583875
2004-06-01,1949.735831714042,3473.1807061469444
2004-06-02,1994.9698158018064,3431.847759409552
2004-06-03,1914.4093428832778,3868.115814438451
2004-06-04,1970.8565410466076,3931.2473075005323
2004-06-05,2289.8567151382977,4720.627615373545
2004-06-06,2645.6526997435776,4915.127305448802
2004-06-07,2890.1185037333375,5259.313853473175
2004-06-08,2913.1846793835107,5519.331925539972
2004-06-09,2788.0943743736657,5311.9427782576095
2004-06-10,2592.82727301446,5188.725602594433
2004-06-11,2768.712320031576,5363.035319032769
2004-06-12,2846.618397165275,5555.289141250992
2004-06-13,3079.154976606573,5973.448450581629
2004-06-14,3026.676141034517,6484.428970499342
2004-06-15,3095.759377914482,7157.2237227106425
2004-06-16,3223.7030700285623,7534.947584410549
2004-06-17,3220.512118893358,7862.068519846648
2004-06-18,3388.683337990303,8001.753690984824
2004-06-19,3679.0802847106356,8392.419583952678
2004-06-20,3990.9845359217716,9323.620621366108
2004-06-21,4137.216395484141,10166.108336618598
2004-06-22,4403.286491494558,10709.692559797957
2004-06-23,4354.157923530497,10251.764341841326
2004-06-24,4399.039016275255,10351.591751824919
2004-06-25,4237.780228039566,10053.913044543307
2004-06-26,4146.014091565384,10018.428411040566
2004-06-27,4189.340171866911,10548.539755974176
2004-06-28,4174.298530725734,10451.93556938322
2004-06-29,4312.380134384171,10863.366172304162
2004-06-30,4371.185390618963,11542.235458873127
2004-07-01,4489.830081347496,11769.746221412275
2004-07-02,4619.499004305939,11905.961150928148
2004-07-03,4692.494395454968,11940.672449911892
2004-07-04,4762.763223507349,11660.71294975384
2004-07-05,4861.215891935578,11463.544328629467
2004-07-06,4869.214429558624,11682.446349200158
2004-07-07,4958.574004693373,11539.170942293244
2004-07-08,5102.8195212551145,11428.551860742084
2004-07-09,5142.929786852473,11585.546821331292
2004-07-10,5166.504050391829,11697.54358433061
2004-07-11,5194.106202532014,11702.244926763153
2004-07-12,5297.419436506656,12017.387237069679
2004-07-13,5389.220908631286,12271.683307005147
2004-07-14,5334.099806630261,12675.1472741239
2004-07-15,5480.151834732779,12667.610655698121
2004-07-16,5463.889991956089,12736.969077387066
2004-07-17,5357.599112844546,12307.61484775134
2004-07-18,5244.377356522584,11605.90353217621
2004-07-19,5122.433262528476,10164.957015057935
2004-07-20,5047.628803092279,10601.28876042017
2004-07-21,5148.389556700237,10882.082468643892
2004-07-22,5182.960749177405,11124.929918736078
2004-07-23,5285.711048564047,11404.435237963999
2004-07-24,5314.595095594681,11562.401332435016
2004-07-25,5524.4525711174,11812.23179734513
2004-07-26,5584.507451846351,12332.221784437861
2004-07-27,5629.44665670353,12513.75805579021
2004-07-28,5601.744235584149,12770.757760288652
2004-07-29,5700.664782028883,13034.636938911312
2004-07-30,5749.678761281037,12252.152319143774
2004-07-31,5796.677521509103,12416.429026401203
2004-08-01,5621.403664293386,12238.628964733616
2004-08-02,5576.826488379089,12655.785675358738
2004-08-03,5668.19340581557,12681.786430674101
2004-08-04,5596.15427319295,12793.505486712917
2004-08-05,5653.207634073379,12765.078628297948
2004-08-06,5504.086724915162,11932.397838858282
2004-08-07,5392.48726091995,11276.950282835469
2004-08-08,5280.073385988156,10913.802629619126
2004-08-09,5133.353278421996,10446.761031149099
2004-08-10,5037.156328251675,10183.278812249655
2004-08-11,4951.540678976769,10044.528841897174
2004-08-12,4961.488521192954,9795.638780197516
2004-08-13,4992.581363529447,9635.830731723929
2004-08-14,4690.12780925647,8861.557587371495
2004-08-15,4495.533188420188,8654.915045436166
2004-08-16,4393.747985087679,8354.62968028905
2004-08-17,4412.808789512513,8659.781597647216
2004-08-18,4440.942327628827,8909.786961897127
2004-08-19,4460.495755697748,9266.051510570194
2004-08-20,4500.076911106755,8783.389456440038
2004-08-21,4441.344567605715,7892.701139946487
2004-08-22,4583.57736358617,7556.981123036537
2004-08-23,4651.566602561064,7617.100735289538
2004-08-24,4767.786481152781,7444.8387874580485
2004-08-25,4756.576519176923,7084.491345315405
2004-08-26,4744.113060379958,6914.122690396465
2004-08-27,4802.953820981969,6774.455288027118
2004-08-28,4689.605594522025,6512.344965637764
2004-08-29,4799.478529941082,6756.419734957826
2004-08-30,4927.236078676752,7005.279815174126
2004-08-31,5036.690682441125,7465.688285481129
2004-09-01,4844.063066596158,7285.760261646398
2004-09-02,4893.438698730601,7772.840508304152
2004-09-03,5026.136135383746,8244.262961333505
2004-09-04,4850.47007246735,8915.44638179789
2004-09-05,4614.504853381747,9253.60382301727
2004-09-06,4550.928835504674,9243.903250527614
2004-09-07,4128.838520745006,8940.1321910973
2004-09-08,3921.3366208483776,8449.756744595677
2004-09-09,3862.62624792222,8381.025232156193
2004-09-10,3986.676617499778,8681.431351434769
2004-09-11,3846.5636911448028,8845.491588626273
2004-09-12,3614.7199619730486,8604.776188100679
2004-09-13,3339.000065565942,8324.910211589162
2004-09-14,2990.488759878817,7949.008280777662
2004-09-15,2317.6277664810123,6907.078469425145
2004-09-16,1163.3549388653257,5146.492541810927
2004-09-17,972.6750189504163,4461.861164796483
2004-09-18,1051.7466434532937,4573.341678555367
2004-09-19,1154.1206871570914,4709.28513686368
2004-09-20,1198.1587925406452,4953.06965502547
2004-09-21,1072.3632871235277,4913.712504869506
2004-09-22,888.4461719213898,4859.928979243457
2004-09-23,648.3115096559171,4588.382165717952
2004-09-24,533.5889937349698,4345.394585102394
2004-09-25,512.26400590777655,4668.141141702591
2004-09-26,504.4929858964635,4989.799692278888
2004-09-27,571.5165165650244,5065.157255621341
2004-09-28,631.3148673593828,5486.563390363114
2004-09-29,789.0313572433388,6079.279025352718
2004-09-30,970.2284074032176,6641.667819939509
2005-06-01,3833.52975102945,6070.86024495774
2005-06-02,3888.5890642608088,6078.037064248581
2005-06-03,4167.918696125673,6864.490532415543
2005-06-04,4302.280221993091,6612.298643272621
2005-06-05,4400.057545536525,6356.018463044692
2005-06-06,4177.618999531864,6070.450614653021
2005-06-07,4010.162478105295,5904.377601568463
2005-06-08,4017.842279990486,5559.438662357765
2005-06-09,4178.552633196784,5555.375577949401
2005-06-10,4284.7691307611185,5803.624431894784
2005-06-11,4035.2950783164783,5586.368832149758
2005-06-12,3715.641747390198,5618.113307623844
2005-06-13,3878.5492817953145,6046.229475610505
2005-06-14,3952.816462682731,6300.435357708336
2005-06-15,4100.694048173858,6701.254923033759
2005-06-16,4280.814704480857,6933.067218131889
2005-06-17,4432.39991134493,7107.625477731349
2005-06-18,4598.7792154604185,7185.588457175251
2005-06-19,4716.280443324429,7341.91326975815
2005-06-20,4802.587711054986,7896.709796333897
2005-06-21,4862.5599993925825,8641.633276097544
2005-06-22,4721.655807709145,9379.47320848747
2005-06-23,4372.058907894337,9532.187904646004
2005-06-24,4331.164774607181,10188.132529915614
2005-06-25,4377.766245492575,10576.935537351123
2005-06-26,4176.652512824603,10936.444331004872
2005-06-27,4114.399808344927,11556.79759966724
2005-06-28,4137.010828985534,12049.920629294022
2005-06-29,4016.3512242587167,12265.92956481078
2005-06-30,3883.0241900838378,12346.968688519846
2005-07-01,4083.5843050625945,12104.397734131542
2005-07-02,3970.755557679834,10936.239746669664
2005-07-03,3883.1717225694856,9958.178356666771
2005-07-04,3945.479157958185,9474.578406898288
2005-07-05,4002.247465921074,8895.683372181542
2005-07-06,3526.303801897236,8529.968845979916
2005-07-07,2957.1887786225225,7592.584299751921
2005-07-08,3112.113313971333,7576.337750202506
2005-07-09,3243.0024713742655,7999.156095312515
2005-07-10,3255.6825503278014,8014.473438603897
2005-07-11,2843.4649921804953,7507.829635281547
2005-07-12,2961.5203721106864,7560.390418687495
2005-07-13,3124.809096001794,7643.429768364142
2005-07-14,3415.396354412228,7807.318428265711
2005-07-15,3538.2143059796895,7865.263390161517
2005-07-16,3665.0865827737275,8448.529456249456
2005-07-17,3849.540842622532,8780.625917275982
2005-07-18,3837.94689365295,8946.999008372948
2005-07-19,3851.076141596009,8913.013498859927
2005-07-20,3671.101944623451,8556.336506785789
2005-07-21,3486.2065262880965,8405.078104462145
2005-07-22,3498.5202070433106,8839.383028796328
2005-07-23,3701.434561424084,9127.43167232205
2005-07-24,3944.1353538376543,9929.030217159177
2005-07-25,4153.857071367542,9897.885744571386
2005-07-26,4227.064466955161,10206.849002783325
2005-07-27,4341.6635393365095,10363.552750610836
2005-07-28,4541.102617307119,10469.06798352165
2005-07-29,4491.952994854822,9987.33957298476
2005-07-30,4734.723754373895,10267.252258548955
2005-07-31,4890.504622242986,10932.70286712612
2005-08-01,4862.2592290806115,11257.450067591528
2005-08-02,4974.422248206052,11775.28356821679
2005-08-03,5109.862640165653,12190.145046063457
2005-08-04,5296.652476440561,12521.294995896238
2005-08-05,5269.6435877637405,12576.63338554135
2005-08-06,5169.221212581188,12848.449613642131
2005-08-07,5244.742484848364,12550.239259363396
2005-08-08,5232.4467845175695,12629.9001004788
2005-08-09,5287.1809114379275,13011.938071684863
2005-08-10,5288.186063025865,12830.279310911314
2005-08-11,5228.753236063117,12808.21855523129
2005-08-12,5068.597362423493,11908.759931356075
2005-08-13,5094.315458263293,11560.500390704938
2005-08-14,4983.832494252896,10984.450123485769
2005-08-15,4830.205195916099,9882.583130081326
2005-08-16,4838.926375894075,9661.231244196675
2005-08-17,4945.687594865961,9909.871548530222
2005-08-18,5018.659717849474,10295.434813129918
2005-08-19,5124.526322478483,9695.559550625567
2005-08-20,5069.503879017295,9217.222755669382
2005-08-21,5067.940776479877,9050.404074888434
2005-08-22,5170.874651496696,9128.117364863543
2005-08-23,5138.324859378039,9179.977583883849
2005-08-24,5213.63551018744,9453.768228263116
2005-08-25,5268.20863651187,9877.867253012188
2005-08-26,5307.657789373056,9851.028514801603
2005-08-27,4996.0086175059005,9899.71078711032
2005-08-28,4314.556940188914,9300.129433919068
2005-08-29,2711.4195376090647,6932.267603873326
2005-08-30,2202.5944971842887,6024.680489691307
2005-08-31,2220.8366698834484,6401.545714917861
