Date,bwdoE_hind,bwdoW_hind
1992-09-04,3.361876648574549,3.8973806094261096
1992-09-05,3.3062318507626496,3.8678559875000404
1992-09-06,3.2655786009153984,3.810938915203753
1992-09-07,3.1840451649122876,3.765829490820471
1992-09-08,3.1209345399028483,3.7063263309978938
1992-09-09,3.038701152209743,3.650181871000531
1992-09-10,3.0181153321059746,3.6606799814010214
1992-09-11,2.991337855993166,3.6444394547921646
1992-09-12,2.9496078257448612,3.600935131119565
1992-09-13,2.969511590465302,3.5524993920841474
1992-09-14,3.018971999541706,3.5461693070226485
1992-09-15,3.3169754256240433,3.6218541336426933
1992-09-16,3.608462146023172,3.725240165783238
1992-09-17,3.7269978063782307,3.7472745937743683
1992-09-18,3.7777770155345474,3.7389184287291
1992-09-19,3.7223094839938113,3.7481022911562216
1992-09-20,3.6328633615554593,3.730039338524808
1992-09-21,3.5618223734120025,3.7832316093205205
1992-09-22,3.56660170384813,3.899877272043146
1992-09-23,3.565053097164357,3.9439271905799305
1992-09-24,3.5387164908789708,3.955979691456729
1992-09-25,3.528076055117275,3.935650197412226
1992-09-26,3.614640528065835,3.8951219798142223
1992-09-27,3.760591439543441,3.8369197435384534
1992-09-28,3.835190614003798,3.8237682945438
1992-09-29,3.9297773976938695,3.847008571092605
1992-09-30,4.074534231932801,3.914973428343765
1993-06-01,2.216256435198224,3.2177705932765353
1993-06-02,2.2033005591072006,3.1754607513261077
1993-06-03,2.1473912520496112,3.1331585978664815
1993-06-04,2.1372382909262866,3.2065016539562037
1993-06-05,2.155954378972709,3.2424853344068922
1993-06-06,2.1387713160955015,3.202280229990321
1993-06-07,2.087472290095486,3.1883968031689354
1993-06-08,2.0819710958516233,3.2336199055881414
1993-06-09,2.171264425047743,3.3233807489553104
1993-06-10,2.236946321358018,3.361447417488196
1993-06-11,2.266217927523327,3.324104879467664
1993-06-12,2.2798286103459984,3.2677860741283657
1993-06-13,2.2910675210756124,3.186654360319424
1993-06-14,2.234869070879361,3.113791660597738
1993-06-15,2.1941406245341213,3.051294996969715
1993-06-16,2.2067200825289572,2.9778443882738697
1993-06-17,2.293416989670453,2.9264847710115185
1993-06-18,2.6078082187219893,2.9494664107761537
1993-06-19,3.05053253672924,3.002557498812595
1993-06-20,3.6180120959754962,3.0688575970928222
1993-06-21,4.200280770030425,3.1468440413600365
1993-06-22,4.318982823279796,3.128104584866947
1993-06-23,4.120683636596714,3.075520711409252
1993-06-24,3.9376460608499206,3.0039205574875223
1993-06-25,3.8222889886096896,3.001817751675631
1993-06-26,3.743066581197219,2.9412587645945445
1993-06-27,3.4255019608650246,2.897626605091323
1993-06-28,3.023180698850166,2.8314096764504733
1993-06-29,2.783498175026649,2.8149197488069833
1993-06-30,2.6456347453326083,2.795751627132168
1993-07-01,2.463448533990251,2.7352404960444248
1993-07-02,2.338487034752167,2.7149322491630095
1993-07-03,2.284067718372033,2.689720661861078
1993-07-04,2.2408198257678946,2.653656069716349
1993-07-05,2.239304342489865,2.728551720255623
1993-07-06,2.282484360887002,2.8151605425659665
1993-07-07,2.2855718227077997,2.882280789730253
1993-07-08,2.2792604976280963,2.910061377087017
1993-07-09,2.184991125955427,2.912997174328502
1993-07-10,2.1806688433770915,2.8409543815758447
1993-07-11,2.1500445168838227,2.823102432654347
1993-07-12,2.143539104443092,2.853008223503899
1993-07-13,2.1264252677224276,2.8395525478589434
1993-07-14,2.1598750150492294,2.805441252222505
1993-07-15,2.1603334517498585,2.7973731327459923
1993-07-16,2.143524322907122,2.7623428069791687
1993-07-17,2.1122014671687084,2.7240822683787496
1993-07-18,2.036133100256277,2.733066663526127
1993-07-19,2.010310739228432,2.715059222830589
1993-07-20,1.9502224923903027,2.6670153201027027
1993-07-21,1.8861745781363675,2.635971032404258
1993-07-22,1.9275950044391,2.649834781804756
1993-07-23,1.9161531816132595,2.7391747746872612
1993-07-24,1.9226166508503362,2.82271310802441
1993-07-25,1.961232466812568,2.938120130490441
1993-07-26,1.970659032147745,3.005063408362252
1993-07-27,1.9348143755926972,2.970503508165022
1993-07-28,1.9199440640778904,2.9635663457078576
1993-07-29,1.9059163948376838,2.932228633138071
1993-07-30,1.8713691948333009,2.889915706751245
1993-07-31,1.8514409238463676,2.8479243942225176
1993-08-01,1.876994636862102,2.8222231618584703
1993-08-02,1.8568597004470582,2.807369036329629
1993-08-03,1.8690378741570546,2.814592510939662
1993-08-04,1.8718646409684832,2.8603644313370165
1993-08-05,1.8575661815146076,2.8238361241800702
1993-08-06,1.8463106637938596,2.871251653786306
1993-08-07,1.8712484447009836,2.991064645294679
1993-08-08,1.9323367639607338,3.020049813952736
1993-08-09,1.8901073469802314,3.0110367565076444
1993-08-10,1.893752366047902,2.964075433820797
1993-08-11,1.8722655247338835,2.893251931804372
1993-08-12,1.8664561830079185,2.8712006559588406
1993-08-13,1.879511960466938,2.8527119084394603
1993-08-14,1.8703736054996183,2.8121736572124676
1993-08-15,1.8588795554663586,2.8107639181388437
1993-08-16,1.9053225429700669,2.8519966878173832
1993-08-17,1.923045600050169,2.909043255746692
1993-08-18,1.9239492696174552,2.971987482053145
1993-08-19,1.9241196382292314,2.9725021017980384
1993-08-20,1.8954219220847042,2.9551561620977917
1993-08-21,1.8873160358072945,3.01790286845133
1993-08-22,1.9213161619739383,3.0824937333186853
1993-08-23,1.9178371690605138,3.2010549682893172
1993-08-24,1.9485025371612748,3.347465623758852
1993-08-25,1.9786414090564186,3.433455483607301
1993-08-26,1.9837873543620261,3.4238882580043146
1993-08-27,1.9955683362244163,3.40272828666606
1993-08-28,2.0233970851121117,3.3679325266579307
1993-08-29,2.01673221537511,3.3045560933607465
1993-08-30,1.9928942843861972,3.247038164639969
1993-08-31,1.9913526617355939,3.2099941090091284
1993-09-01,2.0519792438390816,3.2823572165983474
1993-09-02,2.056634087830174,3.2428436895606265
1993-09-03,2.0362811862097483,3.217062200279483
1993-09-04,2.0581720528332705,3.3207421358366616
1993-09-05,2.035220524861304,3.284396855493164
1993-09-06,2.017003798450452,3.2278199415546993
1993-09-07,2.022489297796387,3.1750604307319152
1993-09-08,1.9920935393648038,3.1582848162242394
1993-09-09,1.9782812914753047,3.103253020449363
1993-09-10,1.9610414806268317,3.0911604705989
1993-09-11,1.9626732421049788,3.103258411423136
1993-09-12,1.952658948575564,3.107705101370203
1993-09-13,1.9419811258900865,3.155348813928407
1993-09-14,2.0095422004855634,3.4567815038381102
1993-09-15,2.124591026498558,3.7012870494873846
1993-09-16,2.1363525485872623,3.7005776688929557
1993-09-17,2.0994688160554817,3.63025386143599
1993-09-18,2.0981481223078173,3.58782631174932
1993-09-19,2.1171671482920282,3.5687431955630022
1993-09-20,2.136820458435593,3.5200702463829665
1993-09-21,2.1550990546899556,3.4642922936999154
1993-09-22,2.1854131579703706,3.4227238221400733
1993-09-23,2.2204099395564705,3.350947658310952
1993-09-24,2.16368204994056,3.3371801288040484
1993-09-25,2.13467887772827,3.297945239567526
1993-09-26,2.1293403220920566,3.3625424480087402
1993-09-27,2.127688785721811,3.3852796566726826
1993-09-28,2.146221251427649,3.3692765656928123
1993-09-29,2.199309538257309,3.336519962163765
1993-09-30,2.2507815313642636,3.3146371039326
1994-06-01,2.6957804142515456,3.560759011577553
1994-06-02,2.711411906565368,3.5598083457267506
1994-06-03,2.7137136753452387,3.5120825486625575
1994-06-04,2.7303722187731245,3.4920119343556433
1994-06-05,2.717593412341606,3.458986764184453
1994-06-06,2.782958329019171,3.4955823692156653
1994-06-07,2.844429286324497,3.4844364228561187
1994-06-08,2.8463002168004636,3.460378615569828
1994-06-09,2.856671638936335,3.4477698658607636
1994-06-10,2.8262764708136325,3.4731805104242954
1994-06-11,2.7868890065805147,3.462418965698384
1994-06-12,2.7614894390042726,3.439736325099164
1994-06-13,2.769217814976101,3.431571214785593
1994-06-14,2.728072354712042,3.3959957812501838
1994-06-15,2.732487303119021,3.413277982673231
1994-06-16,2.7589340175443753,3.38695140378043
1994-06-17,2.72567881014308,3.3746137694769116
1994-06-18,2.688974575199094,3.322919874727506
1994-06-19,2.6576755762425175,3.31858206603013
1994-06-20,2.658829016154159,3.2880149471015057
1994-06-21,2.641692537484942,3.257205641318327
1994-06-22,2.6422567199164906,3.302557078188171
1994-06-23,2.702614001709949,3.3160432852902475
1994-06-24,2.7939460450554794,3.3667623896318686
1994-06-25,2.8615567124419226,3.3984313273123643
1994-06-26,2.896798086602666,3.4588951924881473
1994-06-27,2.9260609562878606,3.4491836030333314
1994-06-28,2.917262017457113,3.4614921316327196
1994-06-29,2.864163235483257,3.487618897382884
1994-06-30,2.8574578011433824,3.4920144436999228
1994-07-01,2.7597411710890536,3.476900413394372
1994-07-02,2.7310134508683066,3.4342035064488408
1994-07-03,2.7309935290410645,3.3847682050151384
1994-07-04,2.6896152988801827,3.398579029022095
1994-07-05,2.679651058695834,3.3945317432628914
1994-07-06,2.645250968303766,3.437276757770301
1994-07-07,2.620450995586157,3.459223912061601
1994-07-08,2.643966437631457,3.5492413196671504
1994-07-09,2.653221004781764,3.580020154979599
1994-07-10,2.6438329390993354,3.5964271686180243
1994-07-11,2.6613221178494966,3.5563047771182226
1994-07-12,2.6528677192810055,3.547140699649009
1994-07-13,2.6792865484748587,3.6045324674139883
1994-07-14,2.7352849888870816,3.7187755074121096
1994-07-15,2.7754410234666453,3.789367624626523
1994-07-16,2.7640002575077216,3.831866665450517
1994-07-17,2.7409544101917636,3.8144819391951947
1994-07-18,2.6954464160812552,3.815837147413598
1994-07-19,2.6780610123679764,3.7877998778534194
1994-07-20,2.6011777079430396,3.753760629463859
1994-07-21,2.58003984315468,3.731815032889747
1994-07-22,2.596600033140072,3.748807464195587
1994-07-23,2.5976661494713063,3.881999526667815
1994-07-24,2.629893058573476,3.957260210625554
1994-07-25,2.5972985074360064,3.8831508680110995
1994-07-26,2.6266426775796416,3.9369311629123653
1994-07-27,2.644662131035147,4.04693096845576
1994-07-28,2.7355787043015973,4.164116757626301
1994-07-29,2.7521713179869107,4.099986744173899
1994-07-30,2.740910666634429,4.037170526493911
1994-07-31,2.7266939621885515,3.9835561544706226
1994-08-01,2.7305229517728655,3.9891468713796074
1994-08-02,2.7065509201065776,3.943100285392176
1994-08-03,2.772605619043245,3.941473753121009
1994-08-04,2.8122690473340555,3.9213774768655667
1994-08-05,2.803872227817191,3.9242348999837726
1994-08-06,2.7947697336193067,3.830220884416275
1994-08-07,2.7374773555210816,3.740551610431531
1994-08-08,2.7251059474071977,3.7542066286419713
1994-08-09,2.6706372644367122,3.721797753590294
1994-08-10,2.7165535219040824,3.687047273714648
1994-08-11,2.7794725717916955,3.657764800989506
1994-08-12,2.855764924393259,3.6539062398683124
1994-08-13,2.877235160941109,3.6497007068220855
1994-08-14,2.959303848539377,3.6347650202128703
1994-08-15,2.920955146375036,3.631066033581387
1994-08-16,2.9026250060696577,3.628739171422666
1994-08-17,2.914278029800562,3.6182474492403864
1994-08-18,2.9635496208525973,3.631891988687219
1994-08-19,2.96157870711442,3.7027409072135318
1994-08-20,2.9884863861194164,3.7836095676952555
1994-08-21,3.0307817097361225,3.9006817843856854
1994-08-22,3.1242677397449214,3.9256178437533022
1994-08-23,3.106570614136464,3.84038865221488
1994-08-24,3.0706684435477003,3.8334585449080465
1994-08-25,3.049633340576734,3.7619767146304217
1994-08-26,3.0463068482951496,3.7235585339866133
1994-08-27,3.193683031719887,3.7059675102582585
1994-08-28,3.2495964756903457,3.747316897909741
1994-08-29,3.3120185316141324,3.699275790460287
1994-08-30,3.2757200291046633,3.6548173348647506
1994-08-31,3.2562138991700986,3.6876545531943097
1994-09-01,3.3245511958916403,3.8089716600859833
1994-09-02,3.319367691913633,3.820665188046539
1994-09-03,3.3125932373552023,3.775655134283749
1994-09-04,3.340930220078787,3.7289026125915052
1994-09-05,3.3365784155285256,3.710163182695804
1994-09-06,3.395600387467282,3.694178736238241
1994-09-07,3.425877190733544,3.6676625819317037
1994-09-08,3.4393562155022996,3.700962983442208
1994-09-09,3.4386439897748136,3.6542605926814273
1994-09-10,3.4217648552800335,3.651492018848182
1994-09-11,3.444255785652046,3.634722103942391
1994-09-12,3.4764962794431966,3.669182697929193
1994-09-13,3.4995089034830076,3.6753734720955737
1994-09-14,3.5580540974870254,3.7152571209352283
1994-09-15,3.655333593742069,3.8070061499293204
1994-09-16,3.717744925458464,3.834449499470552
1994-09-17,3.7496565256120253,3.8126382860595465
1994-09-18,3.7642902316480553,3.789120667235846
1994-09-19,3.811073872523788,3.7902759450438
1994-09-20,3.808528560300048,3.761922961524627
1994-09-21,3.876112377338355,3.750684063021464
1994-09-22,3.9152535525605767,3.7192463135278024
1994-09-23,3.9330843951336565,3.7146013884726714
1994-09-24,3.9284566449291174,3.749005321008455
1994-09-25,3.851982961509505,3.7282410121551535
1994-09-26,3.794009119448134,3.713592411329355
1994-09-27,3.7375728874475542,3.705332637614997
1994-09-28,3.6676732244752945,3.757021145069066
1994-09-29,3.635680226781841,3.7516101596381652
1994-09-30,3.687671172971689,3.7199988821896413
1995-06-01,3.9082230977539765,4.228557239102408
1995-06-02,3.825959562540402,4.161159144792309
1995-06-03,3.6299491189850674,4.103015592114584
1995-06-04,3.539048721924907,4.079355526448666
1995-06-05,3.589414813212099,4.047549947954856
1995-06-06,3.4539716242429814,3.9586072202009497
1995-06-07,3.3940463149863613,3.9723319355156104
1995-06-08,3.372259333920527,3.997672342439438
1995-06-09,3.384088408208106,3.9951194149077716
1995-06-10,3.414716362767676,4.050852738756388
1995-06-11,3.445031385244153,4.041088101462803
1995-06-12,3.4080189183596823,4.021330827637671
1995-06-13,3.4021494014201443,3.9681992627995637
1995-06-14,3.336768165657098,3.9339672093773106
1995-06-15,3.252607827467909,3.859633333425605
1995-06-16,3.2299922898405606,3.727642590295937
1995-06-17,3.1918163595458626,3.7046193605870594
1995-06-18,3.2110068267951384,3.667623045397257
1995-06-19,3.2607831929003464,3.6559838995614693
1995-06-20,3.219504063639976,3.5802254975299914
1995-06-21,3.176314238399082,3.524940973787403
1995-06-22,3.1187776714464985,3.459010576895182
1995-06-23,3.0690811732118672,3.4249897746368494
1995-06-24,3.0250256793585044,3.351788216504459
1995-06-25,2.948648779868917,3.3307774530149845
1995-06-26,2.9171271984017704,3.296588054315576
1995-06-27,2.9053317518660284,3.265200554291534
1995-06-28,2.8786510331638384,3.226097949042288
1995-06-29,2.861080014859025,3.2318408666363387
1995-06-30,2.845575279236032,3.1850731532839935
1995-07-01,2.7784760076064954,3.1634394730431983
1995-07-02,2.7482764561994193,3.1545439916290583
1995-07-03,2.7496176885875903,3.14835485592739
1995-07-04,2.760191724323162,3.279595414167788
1995-07-05,2.8593988795713607,3.439783697989265
1995-07-06,2.916720784021566,3.548552682994146
1995-07-07,2.906406118239699,3.548311829828153
1995-07-08,2.8302670578582148,3.485829361722112
1995-07-09,2.794777756274184,3.4435330956442067
1995-07-10,2.776180355942922,3.4361600705932798
1995-07-11,2.798700704584721,3.462744049325825
1995-07-12,2.767619589075045,3.4771367454918662
1995-07-13,2.73885927805232,3.4410095886451413
1995-07-14,2.694009381993553,3.400208654165245
1995-07-15,2.70262142935083,3.366400532369096
1995-07-16,2.6615451060368107,3.300133572313615
1995-07-17,2.617217024633924,3.2586257598640924
1995-07-18,2.578366640740947,3.243555562495133
1995-07-19,2.5649137403404776,3.2267178859338146
1995-07-20,2.531637065006349,3.2077539511514037
1995-07-21,2.5507442549498345,3.2645711874438197
1995-07-22,2.528101165402754,3.366166535947103
1995-07-23,2.559829603052482,3.4946417805138563
1995-07-24,2.530327590430608,3.5938208805082095
1995-07-25,2.494606756673962,3.650629631283758
1995-07-26,2.4721314018078413,3.658059098505292
1995-07-27,2.462309110851328,3.700197002267228
1995-07-28,2.4268924627546733,3.6937843661191097
1995-07-29,2.458348738421387,3.720386610550037
1995-07-30,2.5503148285438626,3.7237557657690568
1995-07-31,2.708825367971637,3.855922090584102
1995-08-01,2.8438464418057854,3.9834947655561277
1995-08-02,2.8450903701968935,3.9654220735521033
1995-08-03,2.882926640621037,3.936218983409387
1995-08-04,2.8439413495520514,3.918984241973192
1995-08-05,2.8679573415182373,3.9096649751477743
1995-08-06,2.8281674907881196,3.912305065572829
1995-08-07,2.83773100388244,3.887637386460155
1995-08-08,2.8333963425734776,3.8556818899811773
1995-08-09,2.8145971935505534,3.8254836169926945
1995-08-10,2.7815989249263766,3.7834607658450135
1995-08-11,2.744574111015391,3.702875562886524
1995-08-12,2.709340283400308,3.667326207754424
1995-08-13,2.6542565360551396,3.624874799029757
1995-08-14,2.6028723944450647,3.5473278448688075
1995-08-15,2.5545089286559053,3.515457869447958
1995-08-16,2.5403425882677695,3.514725839249492
1995-08-17,2.5322814062909305,3.4808472967642863
1995-08-18,2.5416265567083496,3.4820390046567877
1995-08-19,2.482699424248352,3.4546913758265756
1995-08-20,2.4891299260311692,3.393120722732031
1995-08-21,2.4891156445482103,3.3527430774460125
1995-08-22,2.5091724815381813,3.354952987986557
1995-08-23,2.511178788950123,3.337941638036118
1995-08-24,2.5649189176244813,3.337396494797525
1995-08-25,2.5822315722993627,3.365081012111999
1995-08-26,2.5984480103666336,3.3180049786184465
1995-08-27,2.586124727003649,3.3129051384051147
1995-08-28,2.592873451480928,3.315773869201121
1995-08-29,2.58967808911897,3.3145157461545667
1995-08-30,2.5985732063285862,3.3283508322451323
1995-08-31,2.61345707002523,3.336710067340751
1995-09-01,2.7082317311904505,3.427708550636219
1995-09-02,2.714163169793976,3.4491474601246885
1995-09-03,2.715927177245817,3.434109307687908
1995-09-04,2.71422477728485,3.4093589052329833
1995-09-05,2.690993001993683,3.4115095473663066
1995-09-06,2.7348951366632344,3.4240511258233637
1995-09-07,2.85813222871904,3.5358143668383426
1995-09-08,2.9275190782659846,3.5912654526703314
1995-09-09,2.9570589014675757,3.628292322050003
1995-09-10,2.961483666836825,3.6019216563156506
1995-09-11,2.9548556387608085,3.612635836330071
1995-09-12,2.9590438191790107,3.6310183430103464
1995-09-13,2.9566971756127804,3.6228774679184723
1995-09-14,2.9547865806511036,3.6527414843156634
1995-09-15,2.9380251802113,3.637579097551168
1995-09-16,2.9600709202109154,3.6404296419854516
1995-09-17,3.008118061390905,3.735181903851407
1995-09-18,3.0206893982303256,3.795734060398931
1995-09-19,3.0673477370514854,3.7906803596521823
1995-09-20,3.0756425104802676,3.7682596387491896
1995-09-21,3.078171380235086,3.7817788257158362
1995-09-22,3.0285905491691967,3.7550538523199273
1995-09-23,3.1710504362149408,3.8936718859184705
1995-09-24,3.4449870465386483,4.034381800318465
1995-09-25,3.577374965718846,4.021467626394141
1995-09-26,3.7273345295525604,4.032560849044163
1995-09-27,3.7578612695915283,4.025554944744634
1995-09-28,3.8058483069618343,4.012041653326978
1995-09-29,3.8612558790542986,4.022983026741842
1995-09-30,4.031825216273258,4.071287626695527
1996-06-01,4.001452973301326,4.589430506462915
1996-06-02,4.090161094365851,4.531212676468152
1996-06-03,4.100643354175571,4.490165086124898
1996-06-04,3.988064729499494,4.374314811436474
1996-06-05,3.7642126005035665,4.286197738566913
1996-06-06,3.6455189374141255,4.233069455850254
1996-06-07,3.6437484553143946,4.248955611072436
1996-06-08,3.6204136811904637,4.197512129070548
1996-06-09,3.521480684591951,4.159490069002871
1996-06-10,3.370479447424856,4.076438236998009
1996-06-11,3.278389329779032,4.062515498604688
1996-06-12,3.237433299906434,4.042887709005837
1996-06-13,3.2634898425288177,4.029031121033196
1996-06-14,3.228999522319725,3.9834365668745177
1996-06-15,3.1996777039969904,3.963456307264506
1996-06-16,3.147386009434566,3.927396525159585
1996-06-17,3.099854439469562,3.8836811008875225
1996-06-18,3.0233343266633743,3.760391737171546
1996-06-19,2.984249710733817,3.724943993818993
1996-06-20,2.99381087990297,3.7232211094950243
1996-06-21,2.9645242122474307,3.6935550698757815
1996-06-22,2.9340952923456585,3.6578048344128304
1996-06-23,2.914417182373868,3.6458369555574293
1996-06-24,2.9244288833988974,3.586542188925098
1996-06-25,2.899269529087227,3.5918983690660764
1996-06-26,2.9205585849697107,3.564103640568219
1996-06-27,2.868270984961226,3.5167221348483104
1996-06-28,2.8523535502741715,3.485390097300277
1996-06-29,2.8735728961283886,3.437366767158033
1996-06-30,2.860973817116441,3.3803509838094428
1996-07-01,2.7999943946141195,3.29786459518068
1996-07-02,2.8212211832919234,3.3091975721604685
1996-07-03,2.807116390728765,3.2559290703505948
1996-07-04,2.7938008979988878,3.217043418665187
1996-07-05,2.749263759035538,3.237102086929077
1996-07-06,2.7717497036003875,3.204506023751052
1996-07-07,2.769898764584609,3.178374333210952
1996-07-08,2.830925642917033,3.2570477311912915
1996-07-09,2.908177239142504,3.343163480880055
1996-07-10,2.8832657118374905,3.3759382470807022
1996-07-11,2.874919642265734,3.3957817796235377
1996-07-12,2.858719721149944,3.377397847743937
1996-07-13,2.8175863781267085,3.3708668194772042
1996-07-14,2.7954997220360465,3.3966381285095917
1996-07-15,2.7819366107171377,3.4813088219794284
1996-07-16,2.777988023223671,3.5547430636849535
1996-07-17,2.7534011478959552,3.534103083260348
1996-07-18,2.81201743835813,3.5860140775129854
1996-07-19,2.8333469173788433,3.596387972607798
1996-07-20,2.808255207856571,3.604094324419226
1996-07-21,2.776448636879591,3.62392976195832
1996-07-22,2.7669358233515404,3.681092612136036
1996-07-23,2.7487098805837924,3.7287585240519725
1996-07-24,2.7445123193444236,3.8093088328044926
1996-07-25,2.751652940971545,3.854915087744328
1996-07-26,2.7383904614918455,3.8612294491686603
1996-07-27,2.721684125383066,3.828240927853432
1996-07-28,2.687023835162208,3.797980854439004
1996-07-29,2.7001083789623324,3.7466878513264312
1996-07-30,2.6913697717277287,3.739871910999082
1996-07-31,2.6723142043654047,3.746523490454875
1996-08-01,2.6663747665682838,3.773158025017299
1996-08-02,2.7085242689933464,3.86008718501773
1996-08-03,2.6997174952342418,3.993940922435454
1996-08-04,2.7021782206519758,4.043960321022849
1996-08-05,2.705195589989189,4.079205942884477
1996-08-06,2.686945656693729,4.078223108515023
1996-08-07,2.711597153445087,4.076331172903442
1996-08-08,2.752468745208047,4.033991832009164
1996-08-09,2.7447359843822903,3.982368264329926
1996-08-10,2.725482227445189,3.941963417677572
1996-08-11,2.7073322270799034,3.9176852167048595
1996-08-12,2.7099952500866324,3.9075412703186387
1996-08-13,2.7345007691385432,3.9233775133621602
1996-08-14,2.7453897438429244,3.891134406839094
1996-08-15,2.6993034472200033,3.8179867161733867
1996-08-16,2.673638625709106,3.758907911091108
1996-08-17,2.629601882019146,3.6822299844611734
1996-08-18,2.6243513906641924,3.659554277467925
1996-08-19,2.5949326150514387,3.6496048276694797
1996-08-20,2.629851409126701,3.610086656962361
1996-08-21,2.696912973713537,3.627013482961433
1996-08-22,2.8897576414606183,3.741678861309996
1996-08-23,3.119642566609469,3.8462948320161567
1996-08-24,3.2318400860504224,3.9079412441708974
1996-08-25,3.2346783012607343,3.9088356179575765
1996-08-26,3.187586897461352,3.8635367141082595
1996-08-27,3.1328302252714137,3.874297480338716
1996-08-28,3.0938174494961292,3.841092314290548
1996-08-29,3.0557192852306305,3.8313246843098017
1996-08-30,3.0139389774901257,3.8262937215721275
1996-08-31,2.9622369697911397,3.800375839864888
1996-09-01,2.988568578456936,3.8310253154320324
1996-09-02,2.9569792025230694,3.790293090443368
1996-09-03,2.9508525729803976,3.769915949289485
1996-09-04,2.9029054066426037,3.7200989237783983
1996-09-05,2.8410625037957433,3.6492383853014303
1996-09-06,2.8242332471163647,3.597451048883488
1996-09-07,2.7972127771313056,3.6076566017642984
1996-09-08,2.8014869984733575,3.6268969246345444
1996-09-09,2.8325691080388187,3.6325457062034787
1996-09-10,2.8494103239847073,3.663032968624598
1996-09-11,2.837935956901302,3.666460138315279
1996-09-12,2.866970234676249,3.66055274316158
1996-09-13,2.8584679083144526,3.6350658588742544
1996-09-14,2.832108194440622,3.628340351950788
1996-09-15,2.8705091575755675,3.660136399731961
1996-09-16,3.0713570206363436,4.017814236388539
1996-09-17,3.3796708914225237,4.361594219564375
1996-09-18,3.392936589993696,4.409609108782274
1996-09-19,3.4382609504403563,4.4068005721313694
1996-09-20,3.4068418511175174,4.3687181927634
1996-09-21,3.4106479832685377,4.408556368900721
1996-09-22,3.4830038922990854,4.420758803230491
1996-09-23,3.529316524717129,4.441892532937862
1996-09-24,3.5238807229907345,4.4338577310392635
1996-09-25,3.5091680328473656,4.420605493614498
1996-09-26,3.500290684052052,4.403893156284666
1996-09-27,3.5628385674977756,4.494013446786945
1996-09-28,3.616464858743474,4.578800611029048
1996-09-29,3.63267465209684,4.60931531128934
1996-09-30,3.7171759695198734,4.575785178180226
1997-06-01,2.7742531292108565,3.5830432985935174
1997-06-02,2.7026155935201923,3.5211329333936687
1997-06-03,2.629430435623407,3.4805150045608
1997-06-04,2.54660389508837,3.448921342435029
1997-06-05,2.4994117260242983,3.4088899682643237
1997-06-06,2.446995168661045,3.3449263748488582
1997-06-07,2.420423820484319,3.279343719668918
1997-06-08,2.3836538775416587,3.2794597978539373
1997-06-09,2.409637337623887,3.2656084665123926
1997-06-10,2.425475192844282,3.2522375363519185
1997-06-11,2.5072250005003003,3.243249125992599
1997-06-12,2.4924672333052125,3.2029809752382077
1997-06-13,2.4704175254177794,3.1505817981316935
1997-06-14,2.4472561847963235,3.2670782217124863
1997-06-15,2.454986599376001,3.333372682052984
1997-06-16,2.420000555234496,3.3322693495142315
1997-06-17,2.438222119560576,3.4078245600738692
1997-06-18,2.4885721699048875,3.4883323275764537
1997-06-19,2.520847188783767,3.454516506004893
1997-06-20,2.5150987503238205,3.3640473302649005
1997-06-21,2.503247287131647,3.362060525099909
1997-06-22,2.528342138282879,3.3976388088208562
1997-06-23,2.545359142025916,3.4396553215704553
1997-06-24,2.5006174261213516,3.4369404600051796
1997-06-25,2.416500033179913,3.3724754619242847
1997-06-26,2.3911459991015285,3.30313889413364
1997-06-27,2.351135926420366,3.2043871990427775
1997-06-28,2.2890500769535023,3.1194821443559917
1997-06-29,2.273393728095759,3.0476971810334277
1997-06-30,2.2542518460189602,3.03335443133012
1997-07-01,2.1778007318398758,3.004845065002601
1997-07-02,2.2073619505615363,3.0532301314669446
1997-07-03,2.258327796065126,3.1246208984439465
1997-07-04,2.2891438446898387,3.177899232575636
1997-07-05,2.3066777457197505,3.1841855778271055
1997-07-06,2.2806051806294483,3.1320436623473067
1997-07-07,2.310620511371047,3.1308251412632444
1997-07-08,2.2977938603152674,3.158971455698845
1997-07-09,2.264343322555342,3.1698329253871083
1997-07-10,2.2848909142211866,3.2234615526327297
1997-07-11,2.229381191717086,3.1888253713654615
1997-07-12,2.2458549057312887,3.2249278633302114
1997-07-13,2.2193515715606846,3.2062094616386694
1997-07-14,2.2138842737006406,3.156385062796903
1997-07-15,2.2110167288059195,3.1475569623882946
1997-07-16,2.216403940712023,3.12875004144386
1997-07-17,2.207251498009305,3.1530913670518808
1997-07-18,2.2945350208852493,3.184538765878672
1997-07-19,2.547968725940306,3.4285043055152813
1997-07-20,2.5879812740897608,3.479982597839803
1997-07-21,2.6403025940053237,3.5654725024410374
1997-07-22,2.6256918497491393,3.5591026695657697
1997-07-23,2.5992694462569736,3.5964852117962427
1997-07-24,2.5526287038703748,3.622528294456223
1997-07-25,2.5091082727453506,3.589089000073124
1997-07-26,2.4756721074886583,3.543432824430538
1997-07-27,2.446884486499051,3.512577591532313
1997-07-28,2.4229997209189675,3.4851489715392328
1997-07-29,2.3827179888109207,3.437758516103559
1997-07-30,2.3462050941778765,3.446374814756118
1997-07-31,2.3090319778652493,3.418287856475764
1997-08-01,2.294985327658543,3.400128596277101
1997-08-02,2.3114122877697825,3.351267597710139
1997-08-03,2.348965893089799,3.401382472883655
1997-08-04,2.3214173786311605,3.3973885525505376
