"","outp_tim","spgAtQ","spgAtN","spgMsQ","spgMsN","spgWwi","smrAtQ","smrWwi","smr14wi2W","smr14wi2E"
"1802",1999-09-02,6566.9913563136,34876.140201927,15310.6043206656,97335.977903237,-0.975257304666667,4225.11709730354,0.811915573333333,25.75240794,22.99957264
"1803",1999-09-03,6518.8527171072,34589.3294898106,15196.3930394112,96251.6707529487,-0.974126863666667,4164.19020479752,0.754734763666667,26.95170744,29.43166014
"1804",1999-09-04,6469.7701830144,34298.1867621292,15086.58660096,95200.2158892947,-0.94305662,4105.38453843406,0.702340748333333,26.48302679,28.40435877
"1805",1999-09-05,6424.1485968384,34023.2632941525,14983.7020583424,94195.8235759925,-0.906537405166667,4046.97469895845,0.7197328045,26.23701974,25.74497308
"1806",1999-09-06,6378.5270106624,33751.8791308468,14888.6833064448,93239.943596205,-0.836504682666667,3992.66522006462,0.764484528,25.25695749,24.61294972
"1807",1999-09-07,6338.5687938048,33509.7806677643,14798.0693973504,92312.4058373448,-0.774879524,3923.07073365554,0.843767266,23.5262908,25.86680034
"1808",1999-09-08,6303.3300513792,33291.4151714768,14710.9164361728,91408.9860394091,-0.690448862333333,3854.37954450333,0.874133045,22.43067685,25.46601767
"1809",1999-09-09,6269.3498354688,33080.317684442,14627.8536861696,90533.9303875372,-0.582946518833333,3788.06331667819,0.867720331833333,22.39402426,24.68248752
"1810",1999-09-10,6236.6281460736,32875.8356028681,14546.993357568,89672.0680365476,-0.508433006333333,3715.04847998183,0.816803832,20.71260893,23.01707769
"1811",1999-09-11,6195.4114027008,32631.4364917064,14445.3673414656,88670.4723295742,-0.423886487166667,3645.81937223845,0.7114192105,19.53682406,23.79594056
"1812",1999-09-12,6156.0824491008,32394.60354273,14341.2242723328,87659.0419410647,-0.345390068,3577.26012538219,0.598337332666667,18.21011922,22.92485612
"1813",1999-09-13,6113.9218108416,32143.5538291955,14234.5641501696,86634.9168474109,-0.294011543333333,3505.9909867553,0.456238697,18.82265124,24.47767704
"1814",1999-09-14,6067.0416981504,31868.080185876,14129.4771861504,85623.038953698,-0.283062986,3435.05677857197,0.348489555333333,18.16881391,29.2340542
"1815",1999-09-15,6017.0152691712,31577.6111630014,14021.8731691008,84599.8597566328,-0.3358523815,3365.9291649024,0.318697526833333,18.83087292,33.26166711
"1816",1999-09-16,5964.7864187904,31276.9240412892,13912.3813622784,83570.0165651872,-0.3654033275,3297.11618286163,0.3353412535,18.70799095,38.3195038
"1817",1999-09-17,5918.8502009856,31007.1182089925,13803.8334503424,82554.6400734128,-0.322333400166667,3228.99336052274,0.321628753166667,18.9439562,42.42479314
"1818",1999-09-18,5872.9139831808,30736.9438299395,13694.9709067776,81544.9323339677,-0.233937419333333,3165.194185728,0.291156172333333,18.75823247,41.48153237
"1819",1999-09-19,5825.0899756032,30458.182138153,13592.7156274176,80584.6192029938,-0.0579644966666666,3104.50072959174,0.254368522666667,18.14359587,42.17926318
"1820",1999-09-20,5776.0074415104,30173.1658163378,13499.5846652928,79689.9521101399,0.106378326333333,3051.80500647143,0.163623973666667,17.41790818,47.31576879
"1821",1999-09-21,5733.2175399936,29921.3877299439,13408.3414929408,78813.1081825259,0.187478765166667,2999.73854660872,0.1125292535,17.23197153,53.58735009
"1822",1999-09-22,5697.978797568,29708.4882644065,13318.9861103616,77954.6496375222,0.2257981255,2943.44993327566,0.110149387166667,17.98978735,54.08174571
"1823",1999-09-23,5659.5937388544,29479.940815522,13233.406307328,77125.237254603,0.245431220833333,2889.63777534348,0.0956936338333334,18.71622151,61.08448969
"1824",1999-09-24,5623.0964699136,29261.0707769915,13143.4216614912,76275.7694712628,0.2541407475,2838.91103725502,0.0391682585,17.9629485,57.50923965
"1825",1999-09-25,5582.8236214272,29025.4407902725,13047.4590147072,75392.9601995892,0.281573064833333,2791.79748819406,-0.0826206118333334,17.48093475,54.92310551
"1826",1999-09-26,5537.51666688,28761.9672557298,12941.7427874304,74450.5011443251,0.330892218333333,2746.55143009115,-0.263608825333333,18.9849324,54.09643689
"1827",1999-09-27,5480.5683420672,28438.4143835555,12828.4754010624,73464.494566718,0.344896299,2704.09645901791,-0.447651586666667,21.37227728,52.19552984
"1828",1999-09-28,5421.4175958528,28107.407264504,12699.7910648832,72384.4725140908,0.303243307333333,2666.74663985714,-0.586560738,22.20081978,49.04856432
"1829",1999-09-29,5364.46927104,27787.1018686408,12554.4312523776,71202.9815041365,0.342216706333333,2630.96997884036,-0.748648092333334,25.22588657,45.76510031
"1830",1999-09-30,5301.8575769088,27411.1749734221,12397.1154379776,70161.9320551963,0.3933391155,2592.14849560939,-0.809565924833333,26.77182953,40.25942376
"1831",2000-06-01,6496.5138714624,20782.2091800699,14776.3598149632,61698.0730626855,-1.881921696,5510.41774917368,-1.38781955066667,40.93129221,41.79281939
"1832",2000-06-02,6460.3312341504,20768.04685566,14702.1067505664,61390.2188352996,-1.98296719683333,5469.91146431752,-1.4373116815,39.89731077,44.23406432
"1833",2000-06-03,6422.5754386944,20751.698388619,14623.1342117376,61062.5879657441,-2.084165241,5432.05417478772,-1.43529357633333,37.38384597,41.28282573
"1834",2000-06-04,6398.3488032768,20781.6088752507,14545.7348310528,60741.2000357719,-2.05706517183333,5388.80754993879,-1.4046319615,35.21153294,36.6137958
"1835",2000-06-05,6368.4587985408,20793.6786808628,14468.0208187392,60418.7417816077,-2.02207752283333,5358.43037364852,-1.26251713916667,37.47421905,34.18539234
"1836",2000-06-06,6336.0517407744,20799.6074968344,14411.0724939264,60183.6474466071,-1.94187316116667,5333.12790104857,-1.11947572583333,36.27485996,35.13537346
"1837",2000-06-07,6308.9934206976,20819.5860335062,14366.3948026368,60000.5824678597,-1.89335925933333,5315.46793220624,-1.07622565,33.15451883,31.13326349
"1838",2000-06-08,6290.1155229696,20864.1990020309,14333.6731132416,59868.002143378,-1.8705749525,5298.57931832485,-1.16785228016667,31.44412661,32.77367792
"1839",2000-06-09,6281.620468992,20940.9855026214,14315.1098471424,59794.9450176373,-1.94139281533333,5279.69127118947,-1.24367277633333,32.75514296,34.53096375
"1840",2000-06-10,6276.2717313024,21026.1613196752,14308.5025829376,59771.9742808587,-2.0366330275,5257.83959709894,-1.32078980416667,37.52357333,35.7658582
"1841",2000-06-11,6264.0010977792,21088.8491570164,14325.178059264,59846.3989062956,-2.0748405355,5233.5317664223,-1.38324659216667,43.26031733,39.27035666
"1842",2000-06-12,6258.023096832,21169.8195676861,14358.214380288,59988.9643947513,-2.0624133945,5206.07761945765,-1.45592185616667,48.54557225,39.19991183
"1843",2000-06-13,6262.1133080064,21281.8301638254,14409.1847041536,60206.2888498776,-1.91222753483333,5170.54454421801,-1.53634686983333,47.2966541,36.77650817
"1844",2000-06-14,6277.8448894464,21428.6677784226,14478.4036624896,60499.1872177849,-1.787374689,5127.1862758879,-1.51685149766667,47.22856004,34.6824271
"1845",2000-06-15,6297.9813136896,21583.6848379951,14570.9053613568,60888.9156241941,-1.84462124983333,5079.86973867933,-1.49217328583333,52.60314426,34.51554047
"1846",2000-06-16,6327.5566867968,21766.8054662992,14678.8240100352,61342.7423251953,-1.82489828,5029.50837925657,-1.45931794366667,54.32349221,32.83196187
"1847",2000-06-17,6373.1782729728,22002.785299199,14797.125502464,61839.868696803,-1.74641615816667,4968.27700452914,-1.4689074515,59.10817514,35.67604383
"1848",2000-06-18,6425.0924917248,22257.325711046,14926.7537335296,62384.0881545373,-1.78420469066667,4907.71549068883,-1.53341142433333,64.74433195,36.81950062
"1849",2000-06-19,6473.8603941888,22501.1572155411,15057.3258594816,62932.0750571398,-1.83980995216667,4852.63465683406,-1.55134405416667,61.60512665,35.91291626
"1850",2000-06-20,6519.167348736,22731.3706421903,15176.5712467968,63432.47786293,-1.68966008683333,4805.07453384836,-1.60033421283333,59.96854453,34.10921055
"1851",2000-06-21,6552.5183013888,22923.3947407285,15266.2412610048,63808.8744303862,-1.49249367133333,4762.40642522013,-1.67238986,61.54075487,32.020275
"1852",2000-06-22,6572.9693572608,23074.6940988396,15332.9431663104,64088.8485455557,-1.39699350016667,4727.48231442333,-1.64115589816667,63.06658872,29.5166999
"1853",2000-06-23,6582.4083061248,23188.2918337625,15373.8452780544,64260.7466377834,-1.30201123533333,4703.87479285595,-1.578787725,59.24249003,28.40938013
"1854",2000-06-24,6579.8912530944,23258.1425362315,15391.779280896,64336.7192704145,-1.156364643,4698.92188205419,-1.60088471266667,55.71434636,26.51439666
"1855",2000-06-25,6573.2839888896,23313.9455127925,15378.8793841152,64283.4706889485,-1.160965787,4704.75779129806,-1.552136099,53.32003868,25.73194792
"1856",2000-06-26,6559.7548288512,23346.1068363197,15332.6285346816,64090.5758539112,-1.26743996066667,4723.50374673012,-1.52095422066667,50.69420799,23.85057573
"1857",2000-06-27,6529.8648241152,23324.5597363971,15255.2291539968,63767.4107823559,-1.2385271265,4761.31028922302,-1.5217087135,48.94606305,22.06727232
"1858",2000-06-28,6483.6139746816,23249.4732244418,15153.6031378944,63342.9519805037,-1.09976633166667,4815.57917048733,-1.575932133,44.21948188,20.23858945
"1859",2000-06-29,6426.9802814976,23141.0656292227,15028.379749632,62819.7126345603,-1.14512776316667,4883.05243075386,-1.54291720416667,39.62136664,18.52891237
"1860",2000-06-30,6363.42469248,23012.7676507988,14889.3125697024,62238.6480868007,-1.13614039583333,4952.41348079319,-1.35823752316667,38.03617849,22.67677001
"1861",2000-07-01,6299.5544718336,22813.161875222,14747.7283367424,61671.5446503428,-1.05585286333333,5019.10523669141,-1.19425823466667,35.59584858,24.64283945
"1862",2000-07-02,6246.0670949376,22671.1913215679,14614.3245261312,61203.9172478394,-1.075401157,5081.95036719236,-1.022895909,35.2211582,24.91161217
"1863",2000-07-03,6190.37729664,22524.5207325572,14485.640189952,60764.0622412913,-1.13566501766667,5144.60265895308,-0.93247476,34.5982618,22.88463858
"1864",2000-07-04,6123.3607597056,22340.6377850305,14341.8535355904,60268.1019902841,-1.2635483735,5203.05309605822,-0.9237601155,33.94196858,22.80839249
"1865",2000-07-05,6063.2661186048,22182.9492606224,14211.5960412672,59836.7676726485,-1.25574586233333,5259.73753627912,-0.995099562,33.31402901,25.50980497
"1866",2000-07-06,6017.9591640576,22082.7097337913,14100.5310763008,59491.3001056101,-1.28718634316667,5307.66303793053,-1.04859974883333,31.07797436,24.75147787
"1867",2000-07-07,5978.3155788288,22004.2919779323,14014.6366416384,59257.5525648375,-1.308108545,5354.49240358483,-0.993862510333333,29.60545543,22.1135676
"1868",2000-07-08,5949.0548373504,21965.1020847177,13946.6762098176,59100.8177165406,-1.41925065533333,5395.54675643954,-0.869189562666667,27.12039945,21.5671491
"1869",2000-07-09,5925.4574651904,21946.7068582345,13889.413253376,58988.9258162218,-1.41718559166667,5434.08405626385,-0.720509972333333,25.00812027,20.69107846
"1870",2000-07-10,5905.9503042048,21942.4472224405,13838.4429295104,58902.7966747734,-1.39599640833333,5469.85056787324,-0.608809831,22.85026029,20.36976228
"1871",2000-07-11,5884.2407218176,21928.1304655542,13781.4946046976,58789.3783844145,-1.37776036533333,5502.84629126772,-0.477883952,26.04465311,18.63990674
"1872",2000-07-12,5855.294611968,21885.916903952,13705.353750528,58591.4229308303,-1.38450597533333,5532.46226200444,-0.326768112666667,29.03954633,18.49618332
"1873",2000-07-13,5815.965658368,21805.4220333314,13610.0203670016,58308.9911067464,-1.44562000366667,5557.50085001249,-0.184558009333333,31.36225225,19.91087706
"1874",2000-07-14,5763.1075447296,21674.2339799263,13488.257926656,57911.9871617258,-1.45404860633333,5582.83377083458,-0.0417474713333332,33.49796349,23.12137933
"1875",2000-07-15,5695.4617445376,21486.3085153096,13334.088428544,57372.6662042162,-1.46612923716667,5609.82104505972,0.146839657166667,35.47561819,30.59205323
"1876",2000-07-16,5623.4111015424,21279.6248669138,13155.6922950144,56726.8849968727,-1.43330663133333,5635.44829869585,0.264982482333333,35.5236908,34.66567858
"1877",2000-07-17,5535.6288771072,21016.3396404724,12970.3742656512,56049.2690773124,-1.5038232885,5657.3405704159,0.3959594705,35.16326839,36.21133029
"1878",2000-07-18,5449.7344424448,20759.0259908799,12769.9539181056,55306.4992721729,-1.61078534716667,5676.73608792031,0.5654486265,34.08046256,38.61147902
"1879",2000-07-19,5364.7839026688,20504.7853984711,12566.387254272,54550.1452477588,-1.67304933133333,5691.59482032557,0.735779523666667,33.45228439,39.98374002
"1880",2000-07-20,5279.518731264,20249.7822599462,12368.169328128,53817.5079620479,-1.73095904566667,5702.66782377786,0.883582932666667,34.94772325,42.7355159
"1881",2000-07-21,5198.9730342912,20012.4000259199,12180.0196141056,53128.5191717962,-1.818302519,5711.11213071856,0.997472275333333,36.30419187,43.23365239
"1882",2000-07-22,5127.2370229248,19806.6870183219,11999.7356908032,52473.9350962868,-1.74227883633333,5719.57673647401,1.07509694466667,37.68441611,43.27375218
"1883",2000-07-23,5063.3668022784,19629.3822061597,11833.6101907968,51880.3542929665,-1.5958821555,5727.88910111876,1.06082660416667,37.81579791,41.59373655
"1884",2000-07-24,4996.350265344,19440.0548705769,11694.5430108672,51404.7505365954,-1.62999201833333,5736.54654561445,1.06560476166667,38.57879712,44.40845555
"1885",2000-07-25,4941.9189935616,19298.7907225367,11579.7024663552,51034.9838032212,-1.6132653495,5741.0833307136,1.07467694116667,34.78984068,41.34801581
"1886",2000-07-26,4899.4437236736,19202.4132479605,11490.347083776,50777.2034830775,-1.64696267033333,5739.67256308769,1.09521548633333,31.52492542,37.03588973
"1887",2000-07-27,4873.643930112,19167.690784625,11434.0280222208,50667.2724412303,-1.74710965,5739.34778205151,1.097887879,28.85272246,32.10784186
"1888",2000-07-28,4857.912348672,19171.7894310003,11405.7111756288,50684.6579711685,-1.822066053,5732.60857555076,1.045688489,27.50964066,27.62572405
"1889",2000-07-29,4854.4514007552,19222.8799190717,11396.9014900224,50790.4028173426,-1.73038418983333,5721.47467565419,1.00987546816667,25.86189527,23.54097035
"1890",2000-07-30,4858.2269803008,19303.3508143312,11399.4185430528,50946.5762230372,-1.54949136283333,5703.44932814617,1.00911414516667,27.19628776,20.50177412
"1891",2000-07-31,4865.1488761344,19364.5138422066,11409.8013868032,51113.59695952,-1.45702223633333,5682.33856079443,1.083702541,30.17475432,20.85542801
"1892",2000-08-01,4873.0146668544,19458.8815762988,11433.0841273344,51516.3558542736,-1.4110590575,5650.98704139561,1.1524371965,29.11024962,21.18244995
"1893",2000-08-02,4885.9145636352,19575.5279956235,11467.3789748736,51977.1727599987,-1.3336984475,5606.7863722529,1.18125904283333,26.41373566,19.59692328
"1894",2000-08-03,4901.3315134464,19704.539711291,11513.0005610496,52496.5418320796,-1.2347378325,5555.84649660944,1.1894759475,24.5775342,17.93124325
"1895",2000-08-04,4918.6362530304,19841.9025604395,11563.6562532864,53047.3876522593,-1.132193989,5501.80090230751,1.20720576566667,23.53307335,18.03953648
"1896",2000-08-05,4934.997097728,19978.2429548715,11611.7948924928,53591.6792019409,-1.00018242866667,5435.70796144475,1.21080409266667,22.93231388,15.82336128
"1897",2000-08-06,4956.0774168576,20133.8758300829,11652.6970042368,54110.7372024318,-0.919102632666667,5366.17437147995,1.27004902933333,23.92341652,14.89273353
"1898",2000-08-07,4975.5845778432,20284.7324123451,11688.8796415488,54611.5726838737,-0.892821733833333,5287.13078679948,1.33685130116667,25.99875247,13.17032776
"1899",2000-08-08,4989.4283695104,20413.5327502578,11721.2866993152,55095.3973933596,-0.895334966666666,5208.6758677471,1.32804296033333,26.30710932,15.25580915
"1900",2000-08-09,5002.0136346624,20537.242131514,11754.3230203392,55578.983836029,-0.9271965155,5132.67710528083,1.3123987145,29.89261331,18.04198004
"1901",2000-08-10,5013.655004928,20655.3723426534,11781.6959720448,56031.0187391183,-0.9333083855,5057.01327325812,1.3158535825,29.79393973,17.48326754
"1902",2000-08-11,5022.4646905344,20759.6238374274,11798.68608,56421.8474496059,-0.927052924833333,4990.14897743443,1.36178507716667,29.2060216,17.20822559
"1903",2000-08-12,5028.4426914816,20850.221752821,11809.3835553792,56775.4416955948,-0.905815872666667,4927.17190463752,1.40010252433333,29.13500695,15.83044851
"1904",2000-08-13,5032.8475342848,20931.4514722211,11829.2053479936,57157.2004256578,-0.810700930166667,4868.73161693977,1.38614886516667,26.32492732,15.05383286
"1905",2000-08-14,5046.0620626944,21043.6743979403,11843.9930345472,57502.1109958225,-0.685688838666667,4813.35645027097,1.33478591166667,24.71859852,15.16216695
"1906",2000-08-15,5050.4669054976,21117.7735319667,11846.5100875776,57774.6454511266,-0.610173386833333,4768.33367913043,1.23213746116667,26.37640563,15.87341406
"1907",2000-08-16,5048.5791157248,21165.4903469204,11844.9369294336,58020.7466813417,-0.519016072,4729.35995478875,1.18234891933333,27.94106707,15.33789531
"1908",2000-08-17,5041.97185152,21193.3424446042,11840.5320866304,58245.9947041,-0.4452944375,4693.70508666054,1.2295562115,27.40420156,16.56962771
"1909",2000-08-18,5035.679218944,21221.5119020973,11836.1272438272,58464.4586968898,-0.346929626666667,4663.7846337024,1.27201889733333,26.60566478,15.33557956
"1910",2000-08-19,5035.3645873152,21271.7946391204,11837.7004019712,58704.1790508986,-0.293063223666667,4636.45227962632,1.28135558066667,26.07534151,14.32570039
"1911",2000-08-20,5037.252377088,21329.7233589732,11850.600298752,58990.2454484413,-0.264502462833333,4614.7528466465,1.2966587815,24.83965085,14.82284538
"1912",2000-08-21,5038.5109036032,21384.7987885335,11877.3439872,59334.1351539877,-0.232468007666667,4588.12080167969,1.30573174166667,24.99377501,17.88772928
"1913",2000-08-22,5047.6352208384,21470.9976424715,11914.4705193984,59722.1102771577,-0.250433345166667,4562.96042078307,1.2673447065,24.11532509,16.8777843
"1914",2000-08-23,5075.3228041728,21628.9119080328,11959.4628423168,60145.7471696409,-0.253086322666667,4531.92353301306,1.150507278,22.37286518,17.94950103
"1915",2000-08-24,5103.9542823936,21790.6804344452,12024.9062211072,60658.3803398642,-0.208164953666667,4494.23878340872,1.03354392,20.67426109,19.9253626
"1916",2000-08-25,5137.934498304,21974.7330940383,12107.025076224,61244.1832542184,-0.149865142333333,4449.43929923055,0.950776826666667,19.73797794,19.9127796
"1917",2000-08-26,5176.9488202752,22178.9326430665,12207.70719744,61916.4235925968,-0.099209949,4393.49576574844,0.90797406,18.14083169,18.61610632
"1918",2000-08-27,5229.8069339136,22439.6615643689,12322.8623735808,62656.3656791659,-0.142054862,4330.73183050653,0.916606826666666,17.33169933,16.77998859
"1919",2000-08-28,5286.1259954688,22714.5568221501,12452.4906046464,63463.6416036661,-0.172787375166667,4261.9492966879,0.899111250166667,17.55346925,15.1976435
"1920",2000-08-29,5344.6474784256,22999.9052695135,12582.7480989696,64273.3691381576,-0.0789347691666666,4186.62039510875,0.8170077305,18.11132416,13.82968661
"1921",2000-08-30,5398.7641185792,23268.5569536071,12704.825170944,65048.8608068179,0.076104154,4110.62163264248,0.80285552,18.35438972,17.0510819
"1922",2000-08-31,5441.2393884672,23467.1849022674,12808.9682400768,65733.6544072749,0.258852218,4037.9823240192,0.805856016666667,18.42284797,23.38993206
"1923",2000-09-01,5475.5342360064,23589.136993141,12893.9187798528,66127.3516273439,0.325003985166667,3968.24574590679,0.818470483166667,19.3769704,23.80869127
"1924",2000-09-02,5501.6486611968,23679.2749595939,12961.8792116736,66444.0242004233,0.2883467745,3900.15337179004,0.933084843833333,22.95496032,26.21158772
"1925",2000-09-03,5523.0436119552,23749.852584987,13006.5569029632,66653.7306692919,0.174600315333333,3833.55296055825,1.06557480233333,25.17850579,30.14878972
"1926",2000-09-04,5533.1118240768,23772.4854308762,13032.042064896,66773.4767526766,0.0568935118333333,3768.15017939737,1.17063980883333,26.95150413,29.73020221
"1927",2000-09-05,5534.370350592,23760.0735369622,13037.7054342144,66799.7167687714,0.100713320666667,3707.51761970539,1.164258947,26.47603026,27.02479071
"1928",2000-09-06,5530.5947710464,23726.514268943,13033.9298546688,66784.6058753547,0.245646954833333,3641.99304565595,1.16496009416667,25.51010301,25.58313616
"1929",2000-09-07,5522.7289803264,23678.1687030685,13026.3786955776,66753.3146971366,0.391178991166667,3579.11746693285,1.08977813116667,26.45111425,27.73870252
"1930",2000-09-08,5516.1217161216,23635.1826182738,13014.4226936832,66702.8530397658,0.510987784,3518.06878153827,1.02936108633333,26.55548892,28.83078871
"1931",2000-09-09,5513.91929472,23609.9962917407,13002.15206016,66651.1839073743,0.646697032,3458.92818473125,0.965114801333333,27.27520734,34.46440714
"1932",2000-09-10,5511.4022416896,23584.4758097705,12989.566795008,66593.84655369,0.817650888333333,3398.92488829688,0.857586317,26.25104034,35.51229354
"1933",2000-09-11,5509.8290835456,23561.2184754744,12983.274162432,66564.6897759215,0.968401189166667,3338.18068512372,0.7236804435,27.50178406,33.67041059
"1934",2000-09-12,5509.5144519168,23543.2942985507,12981.3863726592,66553.2682767537,1.05667742633333,3276.92901158152,0.565911822333333,26.86748148,35.04451463
"1935",2000-09-13,5512.0315049472,23537.8233428773,12990.8253215232,66593.0311366156,1.15707703233333,3220.90428284036,0.397163123333333,26.5435458,36.32965438
"1936",2000-09-14,5517.6948742656,23546.1323168706,13001.8374285312,66633.6460568276,1.18613790633333,3169.24379927288,0.290777405333333,27.33994196,33.77702181
"1937",2000-09-15,5524.6167700992,23558.6687966733,13014.737325312,66680.8390741359,1.24664196616667,3118.3140730368,0.217971750833333,24.5872376,29.9719265
"1938",2000-09-16,5532.797192448,23575.5195571621,13027.9518537216,66725.8897951027,1.402873951,3066.26791198885,0.163013036333333,22.25619643,27.01010569
"1939",2000-09-17,5539.4044566528,23585.4540291102,13038.334697472,66751.4913655021,1.54525378566667,3013.35905131355,0.00367928599999997,23.75247851,30.81928062
"1940",2000-09-18,5541.6068780544,23574.5096909072,13042.4249086464,66738.9757665829,1.67079233483333,2962.43947448485,-0.1404319145,23.6224704,35.73626808
"1941",2000-09-19,5538.1459301376,23538.3157125753,13040.8517505024,66691.9267387495,1.7780528975,2917.73133497311,-0.2977866835,22.02450777,36.35860553
"1942",2000-09-20,5534.6849822208,23499.9708822868,13032.042064896,66605.8745849896,1.84419681933333,2871.92705946426,-0.469046319333333,21.88583383,37.01733001
"1943",2000-09-21,5524.931401728,23437.0964990172,13015.3665885696,66478.920329007,1.81971563,2826.0212898816,-0.559805534,23.16158945,37.29273405
"1944",2000-09-22,5512.0315049472,23359.253661519,12978.8693196288,66256.7752416259,1.767401562,2780.19671555799,-0.663293290333333,23.2069871,36.24934395
"1945",2000-09-23,5484.3439216128,23219.7331863805,12920.0332050432,65928.9715614469,1.695531378,2742.62360943484,-0.683794158333333,26.61246809,33.88415622
"1946",2000-09-24,5446.9027577856,23040.6974225162,12836.3411917824,65483.3948215607,1.64553647083333,2708.30846308088,-0.642571935166667,29.06280622,34.02745351
"1947",2000-09-25,5398.1348553216,22814.4452056207,12716.7811728384,64868.0013327543,1.6014798835,2672.77538784124,-0.6158465055,31.20845337,31.58638176
"1948",2000-09-26,5335.5231611904,22532.9593003342,12561.3531482112,64079.5935580592,1.57501933333333,2639.47518222534,-0.534306708,34.19319775,33.63904528
"1949",2000-09-27,5260.9554651648,22200.0074499474,12382.9570146816,63181.0622819534,1.54582478083333,2606.86513631133,-0.546522787833333,32.57737169,40.13071575
"1950",2000-09-28,5175.3756621312,21821.3959539905,12192.2902476288,62222.132743719,1.457085395,2575.11779002467,-0.612044375666667,31.29830466,41.63329314
"1951",2000-09-29,5085.7056479232,21426.0208579745,11988.4089521664,61200.5979619912,1.447078224,2547.92752765192,-0.742348968333333,30.40942887,46.60120947
"1952",2000-09-30,4996.350265344,21009.6411015607,11768.1668120064,59874.456037236,1.42593909583333,2517.98677587902,-0.898139623166667,29.35229002,52.89241368
"1953",2001-06-01,10526.3157731328,32083.1143763563,25059.4653390336,131382.626703414,-1.83145896116667,6932.14673505445,-2.3803729985,48.58688591,31.95657678
"1954",2001-06-02,10465.2772371456,32022.6355389276,24882.3277320192,131222.891700525,-1.98544683316667,6906.77321660284,-2.20796662216667,44.12997669,31.546786
"1955",2001-06-03,10391.9680676352,31923.3597292535,24676.2440151552,130899.477786386,-2.27755618533333,6890.84879642261,-2.01074178066667,43.7841837,34.51468917
"1956",2001-06-04,10307.0175278592,31786.7328754341,24441.8434516992,130396.562652822,-2.50610530766667,6881.9376167424,-1.88618787666667,45.08397007,33.40698387
"1957",2001-06-05,10207.2793015296,31603.9453833168,24169.3724611584,129686.485676134,-2.63853858,6885.52035754777,-1.84044262866667,49.58277761,39.55922947
"1958",2001-06-06,10098.102126336,31395.1751665179,23878.6528361472,128855.98473423,-2.73046544433333,6892.47270160351,-1.92500322233333,61.66793436,48.1752497
"1959",2001-06-07,9974.1372645888,31138.5226207851,23569.055313408,127910.023600653,-2.766814864,6911.35059933151,-1.90384028466667,72.2904919,60.63096289
"1960",2001-06-08,9840.10419072,30847.1539357606,23238.692103168,126830.667753927,-2.86186500883333,6954.5667759583,-1.80512548983333,73.81446958,64.98799486
"1961",2001-06-09,9701.3516424192,30539.0792766481,22896.6875226624,125681.600772295,-2.86839437733333,6992.61690422834,-1.76300087733333,73.98305093,65.40068771
"1962",2001-06-10,9555.9918299136,30208.5075312097,22551.8512574976,124506.704683617,-2.80662880883333,7024.30335407071,-1.71844732083333,74.6327042,64.90849763
"1963",2001-06-11,9408.4295960064,29868.9733548786,22208.5881504768,123329.813947992,-2.86986660433333,7052.1025808863,-1.67838471966667,70.75910351,64.52151009
"1964",2001-06-12,9266.5307314176,29545.3591873243,21859.03241088,122112.416250576,-2.98231300083333,7073.77156564397,-1.5465598665,62.91310863,80.4916756
"1965",2001-06-13,9127.1489198592,29226.8804923295,21517.657093632,120926.691556111,-2.9043600875,7106.36131274323,-1.4897011385,57.42028175,74.53004547
"1966",2001-06-14,8992.171951104,28920.4982361009,21191.3840945664,119808.813646248,-2.9834396295,7140.16898872815,-1.51196411716667,58.53148958,71.08598479
"1967",2001-06-15,8866.6339312128,28639.5979372503,20878.6402555392,118753.833143683,-3.05351550266667,7172.86022990121,-1.59818090933333,62.52393585,70.06072867
"1968",2001-06-16,8747.0739122688,28375.530549798,20568.7281011712,117708.393113242,-2.97306531633333,7211.9354483167,-1.60949803166667,60.26966204,67.04938112
"1969",2001-06-17,8635.3796840448,28135.7937653478,20266.0524742656,116696.076110854,-2.88325242283333,7250.69603510338,-1.57288042283333,52.23196857,60.02981741
"1970",2001-06-18,8527.7756669952,27907.7470198992,19975.0182176256,115739.95921815,-2.931545915,7292.24770891974,-1.52183747133333,44.86418187,52.81775526
"1971",2001-06-19,8425.835019264,27696.5519970374,19722.3690196992,114980.882605656,-3.04186219583333,7336.76300969125,-1.5007765735,37.95963326,44.5642192
"1972",2001-06-20,8327.3553194496,27493.26137714,19490.8001409024,114338.513808383,-3.13935730983333,7385.16553348955,-1.49913514316667,32.02494874,37.3297944
"1973",2001-06-21,8235.48288384,27310.0015099171,19278.4237914624,113797.443177403,-3.20693248366667,7428.21931959824,-1.47044484433333,28.54260698,30.91323906
"1974",2001-06-22,8151.7908705792,27152.5369849851,19087.7570244096,113376.070727968,-3.22429666066667,7465.71123046235,-1.40583528566667,26.5720931,26.18300158
"1975",2001-06-23,8071.5598052352,27004.8251793675,18916.9120499712,113069.592608632,-3.20972223383333,7500.98042111009,-1.28083006583333,24.97058368,24.78703899
"1976",2001-06-24,7997.3067408384,26876.7263153085,18757.3938141696,112836.380186145,-3.17226534666667,7525.52168815649,-1.31923398166667,22.92221613,21.9659423
"1977",2001-06-25,7926.5146243584,26762.537972311,18606.3706323456,112665.376565492,-3.11712672066667,7540.75594863484,-1.38365031466667,21.65730246,21.28064185
"1978",2001-06-26,7862.0151404544,26671.3266958749,18442.132922112,112449.762330993,-3.06760041266667,7542.75538188883,-1.42362532166667,22.2855531,19.73118755
