Date,interp_ecw,interp_wsw
2013-08-06,-0.07236910661073445,4.276624250425961
2013-08-07,-0.0815210759951161,4.268528234657159
2013-08-08,-0.09067304537949775,4.260432218888358
2013-08-09,-0.0998250147638794,4.252336203119556
2013-08-10,-0.10897698414826107,4.244240187350755
2013-08-11,-0.11812895353264272,4.2361441715819534
2013-08-12,-0.12728092291702436,4.228048155813152
2013-08-13,-0.13643289230140598,4.2199521400443505
2013-08-14,-0.14558486168578771,4.211856124275549
2013-08-15,-0.15473683107016933,4.2037601085067475
2013-08-16,-0.19420973077418,4.210524124189437
2013-08-17,-0.23368263047819066,4.217288139872126
2013-08-18,-0.2731555301822013,4.2240521555548165
2013-08-19,-0.312628429886212,4.230816171237506
2013-08-20,-0.3521013295902226,4.237580186920195
2013-08-21,-0.39157422929423324,4.244344202602885
2013-08-22,-0.43104712899824393,4.251108218285574
2013-08-23,-0.47052002870225457,4.257872233968264
2013-08-24,-0.5099929284062652,4.264636249650954
2013-08-25,-0.5494658281102759,4.271400265333643
2013-08-26,-0.5889387278142866,4.278164281016332
2013-08-27,-0.6284116275182972,4.284928296699022
2013-08-28,-0.6678845272223078,4.291692312381712
2013-08-29,-0.7073574269263185,4.298456328064401
2013-08-30,-0.7468303266303292,4.305220343747091
2013-08-31,-0.7863032263343398,4.31198435942978
2013-09-01,-0.8257761260383505,4.318748375112469
2013-09-02,-0.8652490257423612,4.32551239079516
2013-09-03,-0.9047219254463719,4.332276406477849
2013-09-04,-0.9441948251503824,4.339040422160538
2013-09-05,-0.983667724854393,4.345804437843228
2013-09-06,-1.0231406245584038,4.352568453525917
2013-09-07,-1.0626135242624144,4.359332469208606
2013-09-08,-1.102086423966425,4.366096484891297
2013-09-09,-1.1415593236704358,4.372860500573986
2013-09-10,-1.1810322233744464,4.379624516256675
2013-09-11,-1.2205051230784572,4.386388531939365
2013-09-12,-1.2599780227824677,4.393152547622054
2013-09-13,-1.2994509224864783,4.399916563304744
2013-09-14,-1.338923822190489,4.406680578987434
2013-09-15,-1.3783967218944997,4.413444594670123
2013-09-16,-1.3835322319398213,4.402524034832581
2013-09-17,-1.3886677419851432,4.391603474995038
2013-09-18,-1.3938032520304648,4.380682915157496
2013-09-19,-1.3989387620757867,4.369762355319954
2013-09-20,-1.4040742721211084,4.358841795482411
2013-09-21,-1.4092097821664302,4.347921235644868
2013-09-22,-1.4143452922117519,4.337000675807326
2013-09-23,-1.4194808022570737,4.326080115969783
2013-09-24,-1.4246163123023954,4.315159556132241
2013-09-25,-1.4297518223477172,4.304238996294699
2013-09-26,-1.434887332393039,4.293318436457156
2013-09-27,-1.4400228424383608,4.282397876619614
2013-09-28,-1.4451583524836824,4.271477316782072
