7.2532e+05,1985,11,-2.6461,0.29203,2.7583,1
7.2533e+05,1985,11,-3.758,0.46911,4,1
7.2533e+05,1985,11,-4.4623,1.9047,4.9333,1
7.2533e+05,1985,11,-3.3681,2.1898,4.1333,1
7.2533e+05,1985,11,-3.9982,1.6961,4.3792,1
7.2533e+05,1985,11,-5.9017,2.3629,6.4167,1
7.2533e+05,1985,11,-4.6829,0.95933,5.1208,1
7.2533e+05,1985,11,-1.0725,-8.5614,8.7083,1
7.2533e+05,1985,11,4.3506,-13.021,14.242,1
7.2533e+05,1985,11,2.8394,-4.2122,5.4042,1
7.2533e+05,1985,11,-0.68025,-2.9237,3.2182,0.91667
7.2534e+05,1985,11,-3.2241,-3.5243,4.9042,1
7.2534e+05,1985,11,-4.4149,0.32604,5.1417,1
7.2534e+05,1985,11,-3.6582,3.9654,5.5083,1
7.2534e+05,1985,11,-4.312,5.0635,6.7625,1
7.2534e+05,1985,11,-1.729,3.9052,6.2826,0.95833
7.2534e+05,1985,11,-1.4823,-4.5748,5.2042,1
7.2534e+05,1985,11,-2.8665,-2.4552,4.5696,0.95833
7.2534e+05,1985,12,-0.86511,3.6829,5.3458,1
7.2534e+05,1985,12,0.16566,-10.555,10.843,0.95833
7.2534e+05,1985,12,-2.2983,-8.3829,8.8583,1
7.2535e+05,1985,12,-3.017,-5.9253,6.9208,1
7.2535e+05,1985,12,-0.22509,-6.3511,6.6958,1
7.2535e+05,1985,12,0.06464,-8.609,8.6875,1
7.2535e+05,1985,12,-1.7235,-4.3069,4.8875,1
7.2535e+05,1985,12,-3.2091,-3.7502,5.1478,0.95833
7.2535e+05,1985,12,-4.4174,-4.3654,6.4042,1
7.2535e+05,1985,12,-8.0613,2.2046,8.5583,1
7.2535e+05,1985,12,-5.0814,4.9128,7.5,1
7.2535e+05,1985,12,-1.3991,1.8324,4.0909,0.91667
7.2535e+05,1985,12,4.4281,-1.2545,8.5292,1
7.2536e+05,1985,12,4.1574,-9.7324,11.233,1
7.2536e+05,1985,12,0.4161,-6.4329,6.5583,1
7.2536e+05,1985,12,-0.55136,-5.8387,5.9375,1
7.2536e+05,1985,12,-2.1069,-6.5714,6.9458,1
7.2536e+05,1985,12,-2.5744,-5.4274,6.1167,1
7.2536e+05,1985,12,-0.92103,-8.3207,8.5042,1
7.2536e+05,1985,12,0.9001,-5.2553,5.5083,1
7.2536e+05,1985,12,-0.46328,-5.7321,5.9208,1
7.2536e+05,1985,12,-1.1871,-1.8403,2.45,1
7.2536e+05,1985,12,0.87634,1.7063,3.2333,1
7.2537e+05,1985,12,3.9084,-0.40291,4.3833,1
7.2537e+05,1985,12,5.0215,-7.9886,9.8125,1
7.2537e+05,1985,12,0.34909,-4.4531,4.825,1
7.2537e+05,1985,12,-2.4564,4.3469,5.5417,1
7.2537e+05,1985,12,-0.30995,3.5356,7.7167,1
7.2537e+05,1985,12,0.4878,-5.2138,5.3708,1
7.2537e+05,1985,12,-2.8178,-1.5844,4.5458,1
7.2537e+05,1985,12,-0.4274,7.3091,8.8125,1
7.2537e+05,1986,1,2.2165,-5.4662,7.9792,1
7.2537e+05,1986,1,-2.1138,-2.7211,5.3833,1
7.2538e+05,1986,1,-2.8797,-4.1045,5.4708,1
7.2538e+05,1986,1,-1.9747,-1.1521,4.2375,1
7.2538e+05,1986,1,0.95504,-10.234,10.513,1
7.2538e+05,1986,1,-1.8136,-4.5211,5.5875,1
7.2538e+05,1986,1,-7.4478,-1.6789,9.3083,1
7.2538e+05,1986,1,-3.7834,-9.9695,10.675,1
7.2538e+05,1986,1,-5.9797,-7.4464,9.7125,1
7.2538e+05,1986,1,-0.068841,-12.087,12.612,1
7.2538e+05,1986,1,2.0525,-9.2987,9.5625,1
7.2538e+05,1986,1,1.3917,-4.5108,5.0417,1
7.2539e+05,1986,1,3.8242,-4.5881,6.7375,1
7.2539e+05,1986,1,0.96113,-1.5741,3.1208,1
7.2539e+05,1986,1,3.609,-0.51792,4.435,0.83333
7.2539e+05,1986,1,-2.3332,-1.3755,2.8348,0.95833
7.2539e+05,1986,1,-4.8773,1.1003,5.2708,1
7.2539e+05,1986,1,-1.3961,-1.3173,4.6042,1
7.2539e+05,1986,1,4.3014,-1.6688,5.3625,1
7.2539e+05,1986,1,4.3961,-0.76866,5.7952,0.875
7.2539e+05,1986,1,-0.068928,3.7681,4.0667,1
7.2539e+05,1986,1,-3.521,3.6803,5.1375,1
7.254e+05,1986,1,-0.82628,-5.36,6.4167,1
7.254e+05,1986,1,-2.3089,-3.3516,4.375,1
7.254e+05,1986,1,-1.1035,3.3468,6.1391,0.95833
7.254e+05,1986,1,7.1726,-7.6373,11.471,1
7.254e+05,1986,1,7.5648,-7.8633,11.2,1
7.254e+05,1986,1,-0.4161,-0.21706,5.2958,1
7.254e+05,1986,1,2.2149,4.5856,5.313,0.95833
7.254e+05,1986,1,-1.3949,-1.6274,4.8125,1
7.254e+05,1986,1,-4.5172,0.15785,4.6333,1
7.254e+05,1986,2,-6.1808,2.7895,6.9333,1
7.2541e+05,1986,2,-4.9118,0.90166,5.1391,0.95833
7.2541e+05,1986,2,-5.2688,4.3292,7.0208,1
7.2541e+05,1986,2,-5.6711,6.8013,8.9261,0.95833
7.2541e+05,1986,2,-1.7865,2.9577,6.187,0.95833
7.2541e+05,1986,2,3.4614,1.8387,7.2833,1
7.2541e+05,1986,2,0.81568,-1.2035,6.7435,0.95833
7.2541e+05,1986,2,-5.0442,-2.9043,7.2913,0.95833
7.2541e+05,1986,2,-4.2532,-5.6183,7.1783,0.95833
7.2541e+05,1986,2,-0.11029,4.1629,6.7208,1
7.2541e+05,1986,2,4.9641,-9.2583,10.717,1
7.2542e+05,1986,2,-0.69559,-8.2123,8.3696,0.95833
7.2542e+05,1986,2,-3.0498,-5.7784,7.4833,1
7.2542e+05,1986,2,-1.3499,9.0122,10.108,1
7.2542e+05,1986,2,0.37274,-4.0902,7.6833,1
7.2542e+05,1986,2,-4.4332,6.1506,7.7958,1
7.2542e+05,1986,2,-2.021,8.6355,8.9958,1
7.2542e+05,1986,2,2.9839,5.8012,7.1708,1
7.2542e+05,1986,2,3.1041,4.735,6.0958,1
7.2542e+05,1986,2,2.6159,4.3739,5.3125,1
7.2542e+05,1986,2,0.94644,2.186,3.4476,0.875
7.2543e+05,1986,2,-1.0606,1.2879,5.7542,1
7.2543e+05,1986,2,-0.30164,-6.6247,6.9958,1
7.2543e+05,1986,2,3.7572,0.11805,4.3591,0.91667
7.2543e+05,1986,2,0.95583,-5.4494,6.5545,0.91667
7.2543e+05,1986,2,2.8033,5.1651,6.3261,0.95833
7.2543e+05,1986,2,5.7094,3.3723,7.6455,0.91667
7.2543e+05,1986,2,3.7286,-6.5459,8.3,1
7.2543e+05,1986,3,3.8353,-10.856,11.739,0.95833
7.2543e+05,1986,3,0.93252,1.3689,4.2783,0.95833
7.2543e+05,1986,3,3.6029,3.6244,5.2708,1
7.2544e+05,1986,3,2.8124,-0.35389,5.95,1
7.2544e+05,1986,3,-1.3486,-2.9486,5.7333,1
7.2544e+05,1986,3,3.7773,1.2804,5.213,0.95833
7.2544e+05,1986,3,-1.021,-1.3649,2.85,0.83333
7.2544e+05,1986,3,-2.9344,0.35489,3.1167,1
7.2544e+05,1986,3,-6.0193,2.9993,7.0667,1
7.2544e+05,1986,3,-3.4331,3.8394,5.3762,0.875
7.2544e+05,1986,3,-3,3.2613,5.0208,1
7.2544e+05,1986,3,-5.6814,11.072,12.546,1
7.2544e+05,1986,3,-1.0468,3.4023,7.3217,0.95833
7.2545e+05,1986,3,-4.4739,-0.12657,7.5583,1
7.2545e+05,1986,3,-4.1773,-1.3177,4.8,1
7.2545e+05,1986,3,-2.3961,-2.9223,4.6739,0.95833
7.2545e+05,1986,3,-3.4873,-0.21278,4.5714,0.875
7.2545e+05,1986,3,-7.3689,8.2614,11.367,1
7.2545e+05,1986,3,-1.7648,2.7967,7.1125,1
7.2545e+05,1986,3,-1.1532,-11.577,11.871,1
7.2545e+05,1986,3,2.142,-10.591,11.104,1
7.2545e+05,1986,3,0.29881,-8.6043,8.9375,1
7.2545e+05,1986,3,-1.07,-4.1646,4.35,1
7.2546e+05,1986,3,-0.5415,-2.663,2.9364,0.91667
7.2546e+05,1986,3,-3.5328,-1.4219,5.2409,0.91667
